Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-13 00:00:00+01:00,0.6218286752700806,0.6307318210601807,0.6204705238342285,0.6218286752700806,0,0.0,0.0
2023-04-12 00:00:00+01:00,0.6195096373558044,0.6239782571792603,0.6183488965034485,0.6195096373558044,0,0.0,0.0
2023-04-11 00:00:00+01:00,0.6227386593818665,0.6233986616134644,0.6194098591804504,0.6227386593818665,0,0.0,0.0
2023-04-10 00:00:00+01:00,0.6255004405975342,0.6256882548332214,0.6195287704467773,0.6255004405975342,0,0.0,0.0
2023-04-07 00:00:00+01:00,0.6245706081390381,0.6318699717521667,0.6213611364364624,0.6245706081390381,0,0.0,0.0
2023-04-06 00:00:00+01:00,0.6318516731262207,0.6320912837982178,0.6240288615226746,0.6318516731262207,0,0.0,0.0
2023-04-05 00:00:00+01:00,0.6315284371376038,0.6368088126182556,0.6286698579788208,0.6315284371376038,0,0.0,0.0
2023-04-04 00:00:00+01:00,0.6302706599235535,0.6314685940742493,0.6275888085365295,0.6302706599235535,0,0.0,0.0
2023-04-03 00:00:00+01:00,0.6224905848503113,0.629830002784729,0.6209791302680969,0.6224905848503113,0,0.0,0.0
2023-03-31 00:00:00+01:00,0.6269789338111877,0.6298101544380188,0.6241690516471863,0.6269789338111877,0,0.0,0.0
2023-03-30 00:00:00+01:00,0.6221303939819336,0.6259702444076538,0.6204513311386108,0.6221303939819336,0,0.0,0.0
2023-03-29 00:00:00+01:00,0.6253712773323059,0.6271401047706604,0.6215890049934387,0.6253712773323059,0,0.0,0.0
2023-03-28 00:00:00+01:00,0.620351254940033,0.6253204941749573,0.6202088594436646,0.620351254940033,0,0.0,0.0
2023-03-27 00:00:00+01:00,0.6211102604866028,0.6211990714073181,0.6182418465614319,0.6211102604866028,0,0.0,0.0
2023-03-24 00:00:00+00:00,0.6246915459632874,0.6248984336853027,0.6193215847015381,0.6246915459632874,0,0.0,0.0
2023-03-23 00:00:00+00:00,0.6232509613037109,0.6294692158699036,0.6228317618370056,0.6232509613037109,0,0.0,0.0
2023-03-22 00:00:00+00:00,0.6192985773086548,0.6225099563598633,0.6173715591430664,0.6192985773086548,0,0.0,0.0
2023-03-21 00:00:00+00:00,0.6242586970329285,0.6245394349098206,0.6168612837791443,0.6242586970329285,0,0.0,0.0
2023-03-20 00:00:00+00:00,0.6273211240768433,0.6279987096786499,0.6230413317680359,0.6273211240768433,0,0.0,0.0
2023-03-17 00:00:00+00:00,0.6203396916389465,0.6259192824363708,0.6194213032722473,0.6203396916389465,0,0.0,0.0
2023-03-16 00:00:00+00:00,0.6164582371711731,0.6182800531387329,0.6146810054779053,0.6164582371711731,0,0.0,0.0
2023-03-15 00:00:00+00:00,0.6230685114860535,0.6265114545822144,0.6175584197044373,0.6230685114860535,0,0.0,0.0
2023-03-14 00:00:00+00:00,0.6216315627098083,0.6247383952140808,0.6202011704444885,0.6216315627098083,0,0.0,0.0
2023-03-13 00:00:00+00:00,0.6160799264907837,0.6264212131500244,0.6143487095832825,0.6160799264907837,0,0.0,0.0
2023-03-10 00:00:00+00:00,0.6101207137107849,0.6176614165306091,0.6095814108848572,0.6101207137107849,0,0.0,0.0
2023-03-09 00:00:00+00:00,0.6114711761474609,0.6150515675544739,0.6099197268486023,0.6114711761474609,0,0.0,0.0
2023-03-08 00:00:00+00:00,0.6111199259757996,0.6137906312942505,0.6085909008979797,0.6111199259757996,0,0.0,0.0
2023-03-07 00:00:00+00:00,0.6198398470878601,0.6222310662269592,0.6123998761177063,0.6198398470878601,0,0.0,0.0
2023-03-06 00:00:00+00:00,0.6209598779678345,0.6226184964179993,0.6174211502075195,0.6209598779678345,0,0.0,0.0
2023-03-03 00:00:00+00:00,0.6221303939819336,0.6241807341575623,0.6194289922714233,0.6221303939819336,0,0.0,0.0
2023-03-02 00:00:00+00:00,0.6256999969482422,0.6256295442581177,0.6200512051582336,0.6256999969482422,0,0.0,0.0
2023-03-01 00:00:00+00:00,0.6186893582344055,0.6275809407234192,0.6166900992393494,0.6186893582344055,0,0.0,0.0
