Year,Month,Day,Open,High,Low,Close,Volumn,Return
2020,9,10,0.95736,0.96159,0.9558,0.9583,76949,0.99849959
2020,9,9,0.95398,0.96044,0.95357,0.95731,91071,0.99896692
2020,9,8,0.95296,0.95704,0.95204,0.95397,46729,0.99651106
2020,9,7,0.95204,0.95492,0.95189,0.95297,2716,0.99895175
2020,9,6,0.95096,0.95216,0.95063,0.95199,97902,0.99897164
2020,9,4,0.95412,0.95484,0.94864,0.95134,99103,0.99931722
2020,9,3,0.95714,0.95797,0.95358,0.95412,79687,1.00292219
2020,9,2,0.96314,0.9635,0.95507,0.95714,93441,1.00316522
2020,9,1,0.96226,0.96437,0.95939,0.96312,75440,1.00624778
2020,8,31,0.96374,0.96518,0.96026,0.96221,1617,0.99905515
2020,8,30,0.96415,0.96431,0.96333,0.96383,86511,1.00168362
2020,8,28,0.95272,0.96462,0.95236,0.96459,87462,1.00078852
2020,8,27,0.95117,0.95576,0.94922,0.95266,59815,0.98763205
2020,8,26,0.94727,0.95204,0.94712,0.95119,60981,0.99845695
2020,8,25,0.94723,0.94987,0.94594,0.94725,58525,0.99585782
2020,8,24,0.94423,0.94912,0.94318,0.94724,1516,0.99998944
2020,8,23,0.94264,0.94441,0.94239,0.94421,71130,0.99680123
2020,8,21,0.94884,0.94995,0.94298,0.94444,77915,1.00024359
2020,8,20,0.9496,0.95013,0.94483,0.94883,72311,1.00464826
2020,8,19,0.9536,0.95606,0.94838,0.94962,68601,1.0008326
2020,8,18,0.95376,0.95597,0.95079,0.9536,52542,1.00419115
2020,8,17,0.95146,0.954,0.94964,0.95379,1261,1.00019924
2020,8,16,0.94831,0.95177,0.94831,0.95145,60790,0.99754663
2020,8,14,0.94551,0.9517,0.94377,0.95129,72529,0.99983184
2020,8,13,0.94912,0.95119,0.94381,0.94552,84710,0.99393455
2020,8,12,0.95082,0.95144,0.94689,0.94914,80981,1.00382858
2020,8,11,0.95521,0.95734,0.94914,0.95082,56086,1.00177002
2020,8,10,0.95719,0.95903,0.95393,0.95522,2056,1.00462758
2020,8,9,0.95808,0.95891,0.95623,0.95714,84049,1.00201001
2020,8,7,0.96256,0.96395,0.95676,0.95834,83949,1.00125374
2020,8,6,0.95489,0.96314,0.95367,0.96261,75862,1.00445562
2020,8,5,0.95326,0.95924,0.95242,0.95487,80074,0.99195936
2020,8,4,0.95311,0.95699,0.95219,0.95325,75681,0.99830343
2020,8,3,0.95775,0.95789,0.95056,0.95311,2718,0.99985313
2020,8,2,0.95557,0.95775,0.95533,0.95774,100188,1.00485778
2020,7,31,0.96569,0.96968,0.95537,0.95819,92243,1.00046986
2020,7,30,0.95859,0.96614,0.95561,0.96569,76726,1.00782726
2020,7,29,0.9577,0.9599,0.9565,0.95861,83007,0.99266845
2020,7,28,0.9553,0.95954,0.95203,0.95769,78527,0.99904028
2020,7,27,0.95245,0.95806,0.95195,0.95532,2295,0.9975253
2020,7,26,0.95178,0.9529,0.95061,0.95245,88719,0.99699577
2020,7,24,0.95274,0.95356,0.94909,0.95329,95466,1.00088194
2020,7,23,0.95759,0.95859,0.95034,0.95269,88583,0.9993706
2020,7,22,0.95949,0.9641,0.95679,0.95756,76268,1.00511184
2020,7,21,0.94949,0.96034,0.94814,0.9595,59567,1.00202598
2020,7,20,0.95044,0.95083,0.94785,0.94949,1820,0.98956748
2020,7,19,0.94857,0.95044,0.94807,0.95037,53996,1.00092681
2020,7,17,0.9466,0.95112,0.94644,0.95024,81187,0.99986321
2020,7,16,0.94605,0.9489,0.94339,0.94661,84383,0.99617991
2020,7,15,0.95022,0.95444,0.94511,0.94604,100069,0.99939785
2020,7,14,0.94469,0.9509,0.94328,0.95016,78521,1.004355
2020,7,13,0.94514,0.94805,0.94324,0.94469,1791,0.99424307
2020,7,12,0.94431,0.94539,0.94359,0.94513,71129,1.00046576
2020,7,10,0.94537,0.94723,0.94316,0.94466,84009,0.99950271
2020,7,9,0.94371,0.94633,0.94184,0.94536,75151,1.00074101
2020,7,8,0.94508,0.94524,0.942,0.94371,75354,0.99825463
2020,7,7,0.94443,0.94767,0.93981,0.94505,63263,1.00141993
2020,7,6,0.94099,0.94605,0.94074,0.94445,1338,0.99936511
2020,7,5,0.93971,0.94114,0.93851,0.941,53152,0.99634708
2020,7,3,0.93923,0.94237,0.93849,0.94062,81339,0.99959617
2020,7,2,0.93962,0.94293,0.93848,0.93924,78513,0.99853288
2020,7,1,0.93675,0.94169,0.93483,0.93962,85526,1.00040458
2020,6,30,0.93858,0.94058,0.93589,0.93677,78597,0.99696686
2020,6,29,0.93827,0.94064,0.93703,0.93854,1901,1.00188947
2020,6,28,0.93778,0.93877,0.93583,0.93825,78359,0.99969101
2020,6,26,0.93936,0.94019,0.93678,0.93909,96733,1.00089528
2020,6,25,0.9362,0.94009,0.93486,0.93938,101986,1.00030881
2020,6,24,0.93937,0.94211,0.93345,0.93622,90368,0.99663608
2020,6,23,0.93555,0.94151,0.93054,0.93937,66388,1.00336459
2020,6,22,0.92926,0.93686,0.92838,0.93556,2738,0.99594409
2020,6,21,0.92748,0.92993,0.92743,0.92925,110163,0.99325538
2020,6,19,0.93218,0.93674,0.92984,0.92984,129362,1.00063492
2020,6,18,0.93409,0.93445,0.92914,0.93217,124362,1.00250581
2020,6,17,0.93291,0.93743,0.92981,0.93409,134133,1.00205971
2020,6,16,0.94067,0.94267,0.93055,0.9329,150454,0.99872603
2020,6,15,0.93131,0.94121,0.92708,0.94058,3335,1.00823239
2020,6,14,0.93101,0.93181,0.92817,0.93131,153600,0.99014438
2020,6,12,0.93252,0.93594,0.92873,0.93324,137687,1.00207235
2020,6,11,0.93682,0.93775,0.92938,0.93252,115629,0.99922849
2020,6,10,0.93378,0.94096,0.93074,0.93681,103029,1.00460044
2020,6,9,0.93965,0.94101,0.92929,0.93385,90186,0.99684034
2020,6,8,0.93681,0.93975,0.93299,0.93968,2166,1.00624297
2020,6,7,0.93451,0.93681,0.93344,0.93681,102584,0.99694577
2020,6,5,0.93731,0.94444,0.93399,0.9352,107704,0.9982814
2020,6,4,0.93503,0.94264,0.9304,0.93731,112691,1.0022562
2020,6,3,0.93216,0.94157,0.93039,0.93503,101852,0.99756751
2020,6,2,0.9221,0.93277,0.91925,0.93212,102871,0.9968878
2020,6,1,0.9177,0.92621,0.91712,0.9221,3304,0.98925031
2020,5,31,0.91715,0.91815,0.91625,0.91768,105354,0.99520659
2020,5,29,0.91321,0.91916,0.91278,0.91774,110875,1.00006538
2020,5,28,0.9105,0.91748,0.90787,0.91321,103233,0.99506396
2020,5,27,0.9159,0.91726,0.90644,0.9105,86579,0.99703245
2020,5,26,0.91474,0.92016,0.91408,0.91595,63872,1.00598572
2020,5,25,0.91472,0.91595,0.91271,0.91473,1193,0.99866805
2020,5,24,0.91413,0.91495,0.91368,0.91469,78696,0.99995627
2020,5,22,0.91619,0.91658,0.91359,0.91524,68707,1.0006013
2020,5,21,0.91694,0.91733,0.9128,0.91617,56223,1.00101613
2020,5,20,0.91098,0.91844,0.91049,0.91691,63545,1.00080771
2020,5,19,0.90933,0.9134,0.90885,0.91106,53468,0.99361988
2020,5,18,0.90533,0.91086,0.90489,0.90934,1926,0.99811209
2020,5,17,0.90521,0.90576,0.90447,0.90537,62911,0.9956342
2020,5,15,0.90682,0.90867,0.90233,0.90531,72299,0.99993373
2020,5,14,0.90954,0.91138,0.904,0.90684,78525,1.00169003
2020,5,13,0.91112,0.91426,0.90771,0.90956,65428,1.00299943
2020,5,12,0.90913,0.91366,0.90437,0.91107,60691,1.00166014
2020,5,11,0.90973,0.91235,0.90544,0.90913,1769,0.99787064
2020,5,10,0.90904,0.90979,0.90816,0.90973,49537,1.00065997
2020,5,8,0.90864,0.91199,0.90725,0.90956,64868,0.99981313
2020,5,7,0.90482,0.91244,0.90386,0.90864,66995,0.99898852
2020,5,6,0.9039,0.91029,0.9021,0.90488,64402,0.99586195
2020,5,5,0.90473,0.90809,0.90274,0.90393,64322,0.99895014
2020,5,4,0.90158,0.90619,0.90079,0.90473,3052,1.00088502
2020,5,3,0.90212,0.90373,0.90119,0.90157,62073,0.99650725
2020,5,1,0.9063,0.90876,0.90161,0.90429,80000,1.00301696
2020,4,30,0.90893,0.91144,0.90266,0.90628,66488,1.00220062
2020,4,29,0.90893,0.9122,0.90736,0.90895,74795,1.00294611
2020,4,28,0.90584,0.91082,0.90424,0.909,79138,1.00005501
2020,4,27,0.90174,0.90979,0.90144,0.90584,1706,0.99652365
2020,4,26,0.89946,0.90189,0.8994,0.90174,82521,0.99547381
2020,4,24,0.89682,0.90229,0.89346,0.90154,97712,0.99977821
2020,4,23,0.89457,0.9012,0.89181,0.89684,101889,0.9947867
2020,4,22,0.89179,0.90014,0.89122,0.89464,122412,0.99754694
2020,4,21,0.89584,0.89671,0.88975,0.89184,101957,0.99687025
2020,4,20,0.89184,0.89878,0.89026,0.89579,1945,1.00442905
2020,4,19,0.89164,0.89288,0.89135,0.89184,101102,0.99559048
2020,4,17,0.89235,0.8969,0.89025,0.89139,110965,0.99949543
2020,4,16,0.89131,0.89408,0.88519,0.89226,97366,1.000976
2020,4,15,0.89343,0.89399,0.88457,0.89129,89399,0.99891287
2020,4,14,0.88715,0.89565,0.88679,0.8935,68284,1.00247955
2020,4,13,0.88495,0.89119,0.88303,0.88717,2333,0.9929155
2020,4,12,0.88409,0.88729,0.88327,0.88496,30142,0.99750893
2020,4,10,0.88532,0.88869,0.88363,0.88599,105503,1.00116389
2020,4,9,0.87399,0.88771,0.87059,0.88569,105985,0.9996614
2020,4,8,0.86409,0.87658,0.85946,0.87399,109721,0.98678996
2020,4,7,0.86009,0.86929,0.85946,0.86419,101521,0.98878706
2020,4,6,0.8552,0.86249,0.85159,0.86009,2756,0.99525567
2020,4,5,0.85525,0.85646,0.85336,0.85521,95599,0.99432618
2020,4,3,0.85594,0.86089,0.84701,0.85136,96710,0.99549818
2020,4,2,0.86108,0.86389,0.8525,0.85594,102334,1.00537963
2020,4,1,0.86154,0.87695,0.85709,0.86109,126587,1.00601678
2020,3,31,0.87389,0.88061,0.86059,0.86154,106999,1.00052259
2020,3,30,0.86252,0.87442,0.86104,0.87302,4065,1.01332498
2020,3,29,0.86212,0.86364,0.85989,0.86245,107083,0.9878926
2020,3,27,0.84879,0.86617,0.84879,0.8632,106450,1.00086962
2020,3,26,0.83895,0.85454,0.83659,0.84877,117121,0.98328313
2020,3,25,0.8626,0.86886,0.83794,0.83846,130562,0.98785301
2020,3,24,0.84594,0.86519,0.84401,0.8626,149259,1.02879088
2020,3,23,0.82789,0.84688,0.82394,0.84599,5084,0.98074426
2020,3,22,0.8334,0.83594,0.82563,0.82789,144795,0.97860495
2020,3,20,0.82327,0.85478,0.82327,0.83149,154242,1.0043484
2020,3,19,0.83875,0.86115,0.80686,0.82324,114336,0.99007805
2020,3,18,0.85184,0.85491,0.83199,0.83871,99183,1.0187916
2020,3,17,0.85659,0.85853,0.84436,0.85191,116836,1.01573846
2020,3,16,0.85379,0.86085,0.84314,0.85659,4641,1.00549354
2020,3,15,0.86244,0.86805,0.84484,0.85381,119886,0.99675457
2020,3,13,0.87511,0.88102,0.85183,0.85274,111783,0.99874679
2020,3,12,0.89244,0.89351,0.86584,0.87511,80731,1.02623308
2020,3,11,0.89219,0.89819,0.89014,0.89244,97462,1.01980322
2020,3,10,0.90224,0.90229,0.88824,0.89214,115185,0.99966384
2020,3,9,0.89987,0.90597,0.867,0.90222,5604,1.01129868
2020,3,8,0.89382,0.90021,0.89373,0.89978,71829,0.99729556
2020,3,6,0.88601,0.89244,0.88264,0.89174,58362,0.99106448
2020,3,5,0.88722,0.88922,0.883,0.886,69628,0.99356315
2020,3,4,0.8807,0.88746,0.88023,0.88721,102444,1.00136569
2020,3,3,0.87259,0.88588,0.8685,0.88057,111258,0.99251586
2020,3,2,0.87316,0.8765,0.86871,0.87261,4456,0.9909604
2020,3,1,0.87024,0.87491,0.8695,0.87309,126645,1.00055007
2020,2,28,0.88093,0.88174,0.86403,0.87159,101806,0.99828196
2020,2,27,0.87357,0.88112,0.87274,0.88095,86026,1.01073899
2020,2,26,0.87713,0.87755,0.8716,0.87357,78111,0.99162268
2020,2,25,0.87842,0.87995,0.87494,0.87715,76020,1.00409813
2020,2,24,0.87546,0.87876,0.87455,0.8784,3777,1.00142507
2020,2,23,0.87343,0.87593,0.87343,0.87549,59447,0.99668716
2020,2,21,0.87681,0.87766,0.87355,0.87634,68428,1.00097088
2020,2,20,0.8833,0.88463,0.87627,0.8768,47255,1.00052491
2020,2,19,0.88722,0.88781,0.88219,0.88333,45291,1.00744754
2020,2,18,0.88816,0.88818,0.88526,0.88722,28329,1.00440379
2020,2,17,0.89075,0.89114,0.88776,0.88816,1694,1.00105949
2020,2,16,0.88963,0.89133,0.88963,0.89077,41828,1.00293866
2020,2,14,0.89136,0.89225,0.88865,0.88969,59862,0.99878757
2020,2,13,0.88992,0.89311,0.88917,0.89135,56815,1.00186582
2020,2,12,0.89292,0.89539,0.88934,0.88991,52708,0.99838447
2020,2,11,0.89094,0.89459,0.88979,0.89292,59710,1.00338236
2020,2,10,0.88789,0.89155,0.88769,0.89094,3373,0.99778256
2020,2,9,0.88713,0.88879,0.88708,0.88789,59738,0.99657665
2020,2,7,0.89439,0.89442,0.88675,0.88844,54080,1.00061945
2020,2,6,0.89699,0.89855,0.89375,0.89439,60753,1.00669713
2020,2,5,0.89409,0.89956,0.89343,0.89704,60859,1.00296291
2020,2,4,0.88941,0.89526,0.88839,0.89409,61551,0.99671141
2020,2,3,0.88618,0.88982,0.88547,0.88942,3153,0.99477681
2020,2,2,0.88487,0.88654,0.88477,0.88621,61038,0.99639091
2020,1,31,0.88594,0.88805,0.88414,0.88449,62248,0.99805915
2020,1,30,0.89124,0.89134,0.88593,0.88593,50411,1.00162806
2020,1,29,0.89037,0.89219,0.88867,0.8913,53621,1.00606143
2020,1,28,0.89174,0.89181,0.88907,0.89038,57975,0.9989678
2020,1,27,0.89515,0.89651,0.88987,0.89173,5265,1.00151621
2020,1,26,0.89601,0.89674,0.89504,0.89515,47541,1.00383524
2020,1,24,0.89894,0.89997,0.89591,0.89744,57551,1.00255823
2020,1,23,0.89909,0.90492,0.8977,0.89895,52757,1.00168256
2020,1,22,0.89521,0.89974,0.89315,0.89909,49805,1.00015574
2020,1,21,0.89695,0.89792,0.89433,0.89519,30726,0.99566228
2020,1,20,0.89902,0.89969,0.89544,0.89694,2079,1.00195489
2020,1,19,0.89748,0.8991,0.89748,0.899,43286,1.0022967
2020,1,17,0.89964,0.90123,0.8978,0.89814,46275,0.99904338
2020,1,16,0.90072,0.90386,0.89812,0.89964,47849,1.00167012
2020,1,15,0.90099,0.90191,0.89913,0.90074,50032,1.00122271
2020,1,14,0.90054,0.90283,0.89935,0.90099,45007,1.00027755
2020,1,13,0.9016,0.90324,0.89998,0.90053,1780,0.99948945
2020,1,12,0.9003,0.90209,0.90014,0.90157,53577,1.00115488
2020,1,10,0.89525,0.90248,0.89514,0.90059,49878,0.99891301
2020,1,9,0.89626,0.89811,0.89476,0.89524,67400,0.99405945
2020,1,8,0.89181,0.89649,0.89036,0.89625,53220,1.00112819
2020,1,7,0.89927,0.89961,0.89089,0.89178,49162,0.99501255
2020,1,6,0.90187,0.9029,0.89842,0.89926,2755,1.00838772
2020,1,5,0.90136,0.90195,0.9004,0.90189,54188,1.00292463
2020,1,3,0.90669,0.90699,0.90048,0.90289,47001,1.00110878
2020,1,2,0.91068,0.91082,0.90625,0.90668,1814,1.00419763
2020,1,1,0.91112,0.91112,0.90953,0.91069,35843,1.00442273
2019,12,31,0.9144,0.91502,0.91004,0.91134,44207,1.00071374
2019,12,30,0.91269,0.91499,0.91251,0.91441,1716,1.00336867
2019,12,29,0.91279,0.91326,0.912,0.91269,36821,0.99811901
2019,12,27,0.91069,0.91412,0.91048,0.9136,15989,1.00099705
2019,12,26,0.91083,0.91156,0.90957,0.91067,884,0.99679291
2019,12,25,0.9099,0.91114,0.9098,0.91084,31612,1.00018668
2019,12,24,0.91047,0.91209,0.90927,0.91099,47022,1.00016468
2019,12,23,0.90773,0.91127,0.90729,0.91047,1809,0.99942919
2019,12,22,0.90625,0.90775,0.90586,0.90774,42273,0.99700155
2019,12,20,0.90419,0.90965,0.90419,0.90764,57438,0.99988984
2019,12,19,0.89896,0.90439,0.89886,0.9042,55723,0.99620995
2019,12,18,0.9016,0.9021,0.89805,0.89896,61710,0.99420482
2019,12,17,0.90477,0.90542,0.90034,0.9016,56872,1.00293673
2019,12,16,0.90647,0.9071,0.90277,0.90474,5122,1.0034827
2019,12,15,0.90655,0.90684,0.90519,0.90646,82466,1.0019011
2019,12,13,0.91098,0.91204,0.90519,0.90551,71087,0.99895197
2019,12,12,0.905,0.91374,0.90495,0.91098,53990,1.00604079
2019,12,11,0.90138,0.9072,0.90072,0.90498,51739,0.99341369
2019,12,10,0.90366,0.90458,0.90038,0.90137,41764,0.99601096
2019,12,9,0.90577,0.90635,0.90239,0.90364,1571,1.00251839
2019,12,8,0.90545,0.90644,0.9054,0.90577,50348,1.00235713
2019,12,6,0.90034,0.90761,0.90026,0.90679,51132,1.00112611
2019,12,5,0.90358,0.90372,0.89798,0.90028,63408,0.99282083
2019,12,4,0.91045,0.91085,0.90331,0.90359,57754,1.00367663
2019,12,3,0.90716,0.91184,0.90686,0.91042,55501,1.00755874
2019,12,2,0.89877,0.90769,0.89822,0.90716,3166,0.99641924
2019,12,1,0.89839,0.89898,0.89781,0.89876,44957,0.99074033
2019,11,29,0.89876,0.9009,0.89724,0.89764,37274,0.99875384
2019,11,28,0.89932,0.90025,0.89837,0.89879,55112,1.00128114
2019,11,27,0.90065,0.90163,0.89805,0.89916,57941,1.00041166
2019,11,26,0.90149,0.90427,0.89995,0.90063,50213,1.00163486
2019,11,25,0.90307,0.90389,0.90069,0.9015,1938,1.00096599
2019,11,24,0.90289,0.90327,0.90232,0.90309,55652,1.00176373
2019,11,22,0.90151,0.90277,0.90024,0.90254,69535,0.99939098
2019,11,21,0.90433,0.90694,0.90078,0.9015,61817,0.9988477
2019,11,20,0.90574,0.90692,0.90406,0.90432,55839,1.00312812
2019,11,19,0.89864,0.906,0.89669,0.90574,49255,1.00157024
2019,11,18,0.90121,0.90174,0.89829,0.89865,2043,0.99217215
2019,11,17,0.90083,0.90134,0.90072,0.9012,51209,1.00283759
2019,11,15,0.89921,0.9022,0.89809,0.90184,63108,1.00071016
2019,11,14,0.90629,0.90652,0.89754,0.89921,64954,0.99708374
2019,11,13,0.90556,0.90749,0.90404,0.9063,66589,1.0078847
2019,11,12,0.90629,0.90765,0.90358,0.90558,46125,0.99920556
2019,11,11,0.90699,0.90763,0.90497,0.90629,1919,1.00078403
2019,11,10,0.90655,0.90754,0.9063,0.907,38108,1.00078341
2019,11,8,0.90893,0.90977,0.90537,0.90709,49820,1.00009923
2019,11,7,0.90678,0.91102,0.90547,0.90891,36062,1.00200642
2019,11,6,0.90626,0.9091,0.90593,0.90674,50984,0.99761252
2019,11,5,0.90605,0.90909,0.90485,0.90627,34427,0.99948166
2019,11,4,0.9088,0.90973,0.90453,0.90606,1667,0.99976828
2019,11,3,0.90786,0.90881,0.90753,0.90879,71119,1.00301305
2019,11,1,0.90704,0.91098,0.90657,0.90844,90258,0.99961487
2019,10,31,0.90804,0.91196,0.90519,0.90701,83587,0.99842587
2019,10,30,0.89771,0.90836,0.89669,0.90804,66694,1.0011356
2019,10,29,0.89261,0.89929,0.89249,0.89771,51295,0.98862385
2019,10,28,0.89086,0.89359,0.89053,0.89254,1661,0.9942409
2019,10,27,0.89074,0.89125,0.89032,0.89082,49954,0.99807292
2019,10,25,0.89082,0.89294,0.89029,0.89079,68426,0.99996632
2019,10,24,0.89587,0.89643,0.89059,0.89076,62042,0.99996632
2019,10,23,0.8978,0.89854,0.89521,0.89585,71358,1.00571422
2019,10,22,0.8984,0.90027,0.89667,0.8978,63919,1.0021767
2019,10,21,0.89884,0.90211,0.89799,0.89839,2908,1.00065716
2019,10,20,0.8996,0.90022,0.89845,0.89884,54071,1.0005009
2019,10,18,0.89673,0.90012,0.89612,0.89974,78551,1.00100129
2019,10,17,0.89175,0.90008,0.89149,0.8966,65967,0.9965101
2019,10,16,0.89101,0.89281,0.88807,0.89171,50796,0.99454606
2019,10,15,0.89662,0.89761,0.89042,0.89099,39535,0.99919256
2019,10,14,0.89644,0.8978,0.89204,0.89664,1351,1.00634126
2019,10,13,0.89612,0.89749,0.89609,0.89647,55573,0.9998104
2019,10,11,0.89856,0.90372,0.89599,0.89697,50105,1.00055774
2019,10,10,0.89567,0.90063,0.89548,0.89856,40854,1.00177263
2019,10,9,0.89655,0.89857,0.8956,0.89565,42091,0.99676149
2019,10,8,0.89585,0.89861,0.8951,0.89649,35058,1.00093787
2019,10,7,0.89985,0.90042,0.89548,0.8958,2388,0.99923033
2019,10,6,0.90006,0.901,0.89959,0.89983,40530,1.00449877
2019,10,4,0.89948,0.90266,0.89807,0.90052,48518,1.00076681
2019,10,3,0.89392,0.90003,0.89284,0.89949,46863,0.99885622
2019,10,2,0.88626,0.89403,0.88354,0.89394,52684,0.99382984
2019,10,1,0.89372,0.89671,0.88557,0.88624,39188,0.99138645
2019,9,30,0.8947,0.89619,0.89223,0.89372,932,1.00844015
2019,9,29,0.89462,0.89558,0.89452,0.89472,38866,1.00111892
2019,9,27,0.89551,0.89758,0.89423,0.89562,39376,1.0010059
2019,9,26,0.89566,0.89779,0.89448,0.89551,42257,0.99987718
2019,9,25,0.90043,0.90176,0.89485,0.89567,40735,1.00017867
2019,9,24,0.89802,0.90196,0.89727,0.90044,36799,1.00532562
2019,9,23,0.89832,0.90075,0.8976,0.89804,1173,0.99733464
2019,9,22,0.89707,0.89854,0.89707,0.89832,44007,1.00031179
2019,9,20,0.90082,0.90325,0.89652,0.897,54634,0.99853059
2019,9,19,0.90748,0.90779,0.89994,0.90082,52721,1.00425864
2019,9,18,0.90927,0.91034,0.9059,0.90749,52350,1.00740436
2019,9,17,0.90926,0.91036,0.90528,0.90926,47146,1.00195043
2019,9,16,0.90909,0.91266,0.90797,0.90926,3902,1
2019,9,15,0.90762,0.91086,0.90759,0.90905,41919,0.99976904
2019,9,13,0.90652,0.91441,0.90645,0.91399,64211,1.00543424
2019,9,12,0.9055,0.90896,0.90537,0.90652,42722,0.99182704
2019,9,11,0.90188,0.90645,0.90046,0.90551,44929,0.99888585
2019,9,10,0.90394,0.90518,0.90162,0.90185,51731,0.99595808
2019,9,9,0.90204,0.90467,0.90084,0.90396,2436,1.00233964
2019,9,8,0.90098,0.90222,0.90098,0.90205,57978,0.99788707
2019,9,6,0.90112,0.90464,0.90062,0.90211,73632,1.00006652
2019,9,5,0.89864,0.90306,0.89854,0.90114,61232,0.99892474
2019,9,4,0.90196,0.90514,0.89826,0.89865,61702,0.99723683
2019,9,3,0.89473,0.90224,0.89241,0.90196,33236,1.0036833
2019,9,2,0.89616,0.89688,0.89427,0.89472,3257,0.99197304
2019,9,1,0.89568,0.89656,0.89537,0.89617,45994,1.00162062
2019,8,30,0.89422,0.897,0.89113,0.89675,46810,1.0006472
2019,8,29,0.89648,0.89735,0.89397,0.89425,45921,0.99721216
2019,8,28,0.89699,0.89877,0.89568,0.89649,49381,1.00250489
2019,8,27,0.89759,0.89817,0.89309,0.89699,70539,1.00055773
2019,8,26,0.89175,0.90138,0.89142,0.89759,4868,1.0006689
2019,8,25,0.89592,0.89665,0.89061,0.89175,58511,0.99349369
2019,8,23,0.89857,0.90076,0.89619,0.89699,42414,1.00587609
2019,8,22,0.90136,0.90173,0.89778,0.89857,37659,1.00176145
2019,8,21,0.9027,0.90384,0.90026,0.90135,41448,1.0030938
2019,8,20,0.90141,0.90466,0.90031,0.90271,35501,1.00150885
2019,8,19,0.90027,0.90223,0.89782,0.90141,1621,0.99855989
2019,8,18,0.8996,0.90063,0.89887,0.90033,50623,0.99880188
2019,8,16,0.90192,0.90479,0.89919,0.89943,80336,0.99900037
2019,8,15,0.89898,0.9043,0.89855,0.90185,72021,1.00269059
2019,8,14,0.89854,0.89968,0.89475,0.89897,68332,0.99680656
2019,8,13,0.89366,0.901,0.89344,0.89851,51018,0.9994883
2019,8,12,0.8963,0.89822,0.89222,0.89364,1477,0.99457992
2019,8,11,0.895,0.89656,0.895,0.89628,48655,1.00295421
2019,8,9,0.89976,0.9033,0.89558,0.89643,55692,1.00016736
2019,8,8,0.89987,0.90511,0.89708,0.89977,81446,1.00372589
2019,8,7,0.89818,0.90211,0.88891,0.89986,66814,1.00010003
2019,8,6,0.89376,0.89846,0.89343,0.89819,67322,0.99814416
2019,8,5,0.89662,0.89769,0.89159,0.89374,1722,0.99504559
2019,8,4,0.8976,0.89781,0.89659,0.89664,68546,1.00324479
2019,8,2,0.89885,0.9013,0.89707,0.89749,65430,1.00094798
2019,8,1,0.90315,0.90679,0.89779,0.89886,53637,1.00152648
2019,7,31,0.90395,0.9068,0.90164,0.90316,32558,1.00478384
2019,7,30,0.90852,0.90957,0.9035,0.90396,28017,1.00088578
2019,7,29,0.91001,0.91056,0.90757,0.90851,807,1.00503341
2019,7,28,0.90912,0.91018,0.90908,0.91001,35078,1.00165106
2019,7,26,0.91474,0.91519,0.90956,0.90972,49126,0.99968132
2019,7,25,0.91675,0.91737,0.91336,0.91473,39159,1.00550719
2019,7,24,0.91967,0.91984,0.91584,0.91676,38266,1.00221923
2019,7,23,0.92309,0.92472,0.91913,0.91969,36670,1.00319604
2019,7,22,0.91917,0.92398,0.9178,0.92309,1059,1.0036969
2019,7,21,0.91936,0.92027,0.9191,0.91916,48295,0.99574256
2019,7,19,0.92056,0.92429,0.91907,0.91987,48781,1.00077244
2019,7,18,0.91497,0.92274,0.91438,0.92056,36727,1.00075011
2019,7,17,0.91758,0.91872,0.91419,0.91496,42605,0.99391675
2019,7,16,0.91869,0.91916,0.91543,0.91756,48457,1.00284165
2019,7,15,0.91457,0.91889,0.91439,0.91868,2311,1.00122063
2019,7,14,0.91402,0.91499,0.91402,0.91469,38975,0.99565681
2019,7,12,0.91126,0.91572,0.91045,0.91486,43670,1.00018586
2019,7,11,0.91045,0.91366,0.90863,0.91127,45881,0.9960759
2019,7,10,0.90951,0.91378,0.90729,0.91045,36895,0.99910016
2019,7,9,0.91342,0.91367,0.90843,0.90949,31968,0.99894558
2019,7,8,0.91294,0.91424,0.91154,0.91343,773,1.0043321
2019,7,7,0.91149,0.91325,0.91142,0.91297,40497,0.9994964
2019,7,5,0.91673,0.91815,0.91203,0.91229,28511,0.99925518
2019,7,4,0.9183,0.92011,0.9159,0.91673,44319,1.00486687
2019,7,3,0.91632,0.92051,0.91515,0.91829,42180,1.0017017
2019,7,2,0.91465,0.91902,0.91385,0.91631,45039,0.99784382
2019,7,1,0.9201,0.9201,0.91247,0.91466,2928,0.9981993
2019,6,30,0.91894,0.92034,0.91872,0.92007,47616,1.00591477
2019,6,28,0.91761,0.91989,0.91542,0.91986,37889,0.99977176
2019,6,27,0.91678,0.91883,0.91641,0.91763,52833,0.99757572
2019,6,26,0.91689,0.91969,0.91589,0.91678,64013,0.9990737
2019,6,25,0.91831,0.91902,0.91589,0.91688,49045,1.00010908
2019,6,24,0.91584,0.9196,0.91566,0.91832,852,1.00157054
2019,6,23,0.91571,0.91645,0.9155,0.91587,55452,0.99733208
2019,6,21,0.91281,0.91615,0.91054,0.91577,63858,0.99989081
2019,6,20,0.91414,0.91477,0.9114,0.91278,54364,0.99673499
2019,6,19,0.91986,0.92043,0.91349,0.91413,52920,1.001479
2019,6,18,0.91919,0.92124,0.91608,0.91987,39309,1.00627919
2019,6,17,0.92179,0.92297,0.91786,0.91918,1391,0.99924989
