Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL5,QPL6,QPL7,QPL8,QPL9,QPL10,QPL11,QPL12,QPL-1,QPL-2,QPL-3,QPL-4,QPL-5,QPL-6,QPL-7,QPL-8,QPL-9,QPL-10,QPL-11,QPL-12
2020,10,1,1.63596000,1.63771000,1.63157000,1.63467000,128750,0.99960252,1.64247711,1.66080009,1.68353069,1.70904304,1.73680507,1.76648606,1.79785620,1.83074459,1.86501822,1.90056999,1.93731152,1.97516834,1.62690000,1.60895102,1.58722739,1.56353347,1.53854112,1.51269012,1.48629574,1.45959519,1.43277207,1.40597085,1.37930631,1.35287001
2020,9,30,1.64409000,1.65137000,1.63309000,1.63601000,103233,1.00081974,1.64382351,1.66216151,1.68491074,1.71044401,1.73822879,1.76793412,1.79932997,1.83224532,1.86654704,1.90212796,1.93889961,1.97678746,1.62823363,1.61026994,1.58852849,1.56481516,1.53980232,1.51393013,1.48751411,1.46079168,1.43394657,1.40712338,1.38043698,1.35397901
2020,9,29,1.64825000,1.64942000,1.64020000,1.64401000,97645,1.00488995,1.65186172,1.67028939,1.69314986,1.71880799,1.74672863,1.77657922,1.80812860,1.84120490,1.87567436,1.91142926,1.94838072,1.98645384,1.63619560,1.61814407,1.59629631,1.57246702,1.54733187,1.52133316,1.49478797,1.46793487,1.44095849,1.41400413,1.38718724,1.36059989
2020,9,28,1.65223000,1.65467000,1.64728000,1.64830000,2231,1.00260947,1.65617221,1.67464797,1.69756809,1.72329317,1.75128668,1.78121515,1.81284686,1.84600948,1.88056888,1.91641709,1.95346497,1.99163744,1.64046521,1.62236658,1.60046181,1.57657033,1.55136959,1.52530304,1.49868858,1.47176541,1.44471863,1.41769394,1.39080707,1.36415034
2020,9,27,1.65201000,1.65364000,1.65115000,1.65223000,108413,1.00238427,1.66012098,1.67864079,1.70161556,1.72740198,1.75546222,1.78546206,1.81716918,1.85041087,1.88505267,1.92098635,1.95812257,1.99638605,1.64437653,1.62623474,1.60427775,1.58032931,1.55506848,1.52893978,1.50226187,1.47527450,1.44816323,1.42107411,1.39412314,1.36740285
2020,9,25,1.65475000,1.65787000,1.64772000,1.65387000,133634,1.00099260,1.66176881,1.68030700,1.70330458,1.72911659,1.75720469,1.78723431,1.81897290,1.85224759,1.88692377,1.92289312,1.96006619,1.99836766,1.64600873,1.62784894,1.60587015,1.58189794,1.55661204,1.53045740,1.50375301,1.47673885,1.44960068,1.42248467,1.39550694,1.36876013
2020,9,24,1.64836000,1.65928000,1.64805000,1.65471000,124497,1.00050790,1.66261282,1.68116043,1.70416969,1.72999481,1.75809718,1.78814204,1.81989676,1.85318834,1.88788214,1.92386976,1.96106171,1.99938263,1.64684474,1.62867572,1.60668577,1.58270139,1.55740264,1.53123472,1.50451677,1.47748889,1.45033693,1.42320715,1.39621572,1.36945532
2020,9,23,1.63289000,1.64946000,1.63139000,1.64835000,121769,0.99615643,1.65622245,1.67469877,1.69761958,1.72334545,1.75133980,1.78126919,1.81290185,1.84606548,1.88062592,1.91647522,1.95352423,1.99169785,1.64051497,1.62241579,1.60051035,1.57661816,1.55141665,1.52534931,1.49873405,1.47181005,1.44476245,1.41773694,1.39084926,1.36419172
2020,9,22,1.62865000,1.63634000,1.62559000,1.63306000,118597,0.99072406,1.64085942,1.65916436,1.68187256,1.70735979,1.73509447,1.76474623,1.79608548,1.82894148,1.86318134,1.89869811,1.93540345,1.97322298,1.62529765,1.60736635,1.58566411,1.56199354,1.53702580,1.51120026,1.48483187,1.45815763,1.43136092,1.40458610,1.37794782,1.35153756
2020,9,21,1.62439000,1.63125000,1.61929000,1.62857000,2417,0.99725056,1.63634798,1.65460259,1.67724836,1.70266551,1.73032394,1.75989417,1.79114725,1.82391291,1.85805864,1.89347775,1.93008217,1.96779772,1.62082899,1.60294700,1.58130442,1.55769893,1.53279984,1.50704530,1.48074942,1.45414851,1.42742548,1.40072427,1.37415924,1.34782159
2020,9,20,1.62153000,1.62526000,1.62153000,1.62434000,108383,0.99740263,1.63209778,1.65030497,1.67289192,1.69824306,1.72582964,1.75532307,1.78649497,1.81917554,1.85323257,1.88855969,1.92506903,1.96268662,1.61661910,1.59878355,1.57719719,1.55365301,1.52881859,1.50313095,1.47690336,1.45037155,1.42371793,1.39708607,1.37059004,1.34432079
2020,9,18,1.61969000,1.62513000,1.61703000,1.62433000,140561,0.99999384,1.63208773,1.65029481,1.67288162,1.69823260,1.72581902,1.75531227,1.78648398,1.81916434,1.85322116,1.88854806,1.92505718,1.96267454,1.61660915,1.59877371,1.57718748,1.55364344,1.52880918,1.50312169,1.47689427,1.45036262,1.42370916,1.39707747,1.37058160,1.34431252
2020,9,17,1.61732000,1.62349000,1.61249000,1.61965000,117344,0.99711881,1.62738538,1.64554000,1.66806173,1.69333967,1.72084661,1.75025488,1.78133678,1.81392298,1.84788169,1.88310680,1.91951073,1.95701970,1.61195139,1.59416734,1.57264331,1.54916711,1.52440439,1.49879092,1.47263906,1.44618385,1.41960719,1.39305223,1.36663269,1.34043930
2020,9,16,1.62246000,1.62348000,1.61236000,1.61734000,93464,0.99857377,1.62506434,1.64319307,1.66568269,1.69092458,1.71839228,1.74775861,1.77879618,1.81133590,1.84524617,1.88042105,1.91677306,1.95422853,1.60965237,1.59189368,1.57040035,1.54695763,1.52223023,1.49665329,1.47053873,1.44412125,1.41758250,1.39106541,1.36468356,1.33852752
2020,9,15,1.62786000,1.63263000,1.61744000,1.62246000,85371,1.00316569,1.63020880,1.64839492,1.67095573,1.69627752,1.72383218,1.75329147,1.78442730,1.81707004,1.85108765,1.88637388,1.92284097,1.96041502,1.61474803,1.59693313,1.57537175,1.55185482,1.52704914,1.50139123,1.47519401,1.44869290,1.42207012,1.39546909,1.36900372,1.34276489
2020,9,14,1.62590000,1.63355000,1.62520000,1.62785000,2441,1.00332212,1.63562454,1.65387108,1.67650683,1.70191275,1.72955895,1.75911611,1.79035537,1.82310655,1.85723718,1.89264063,1.92922887,1.96692775,1.62011241,1.60223832,1.58060532,1.55701026,1.53212218,1.50637903,1.48009477,1.45350562,1.42679441,1.40010500,1.37355171,1.34722571
2020,9,13,1.62554000,1.62628000,1.62513000,1.62587000,103706,0.99878367,1.63363508,1.65185943,1.67446765,1.69984267,1.72745524,1.75697645,1.78817771,1.82088906,1.85497817,1.89033856,1.92688230,1.96453532,1.61814183,1.60028948,1.57868279,1.55511643,1.53025861,1.50454678,1.47829449,1.45173768,1.42505896,1.39840202,1.37188102,1.34558704
2020,9,11,1.62763000,1.62972000,1.62336000,1.62652000,135797,1.00039979,1.63428819,1.65251982,1.67513708,1.70052224,1.72814585,1.75767886,1.78889260,1.82161702,1.85571977,1.89109429,1.92765264,1.96532071,1.61878874,1.60092925,1.57931392,1.55573814,1.53087039,1.50514828,1.47888549,1.45231807,1.42562867,1.39896108,1.37242948,1.34612498
2020,9,10,1.62152000,1.63136000,1.62136000,1.62768000,120736,1.00071318,1.63545373,1.65369836,1.67633175,1.70173502,1.72937833,1.75893240,1.79016840,1.82291616,1.85704323,1.89244298,1.92902740,1.96672234,1.61994322,1.60207100,1.58044025,1.55684766,1.53196217,1.50622172,1.47994020,1.45335383,1.42664540,1.39995879,1.37340827,1.34708501
2020,9,9,1.63326000,1.63348000,1.61986000,1.62152000,139087,0.99621547,1.62926431,1.64743989,1.66998763,1.69529475,1.72283345,1.75227568,1.78339346,1.81601728,1.85001520,1.88528098,1.92172694,1.95927922,1.61381250,1.59600792,1.57445903,1.55095573,1.52616442,1.50052138,1.47433933,1.44785357,1.42124622,1.39466061,1.36821057,1.34198693
2020,9,8,1.62320000,1.63523000,1.61764000,1.63323000,69207,1.00722162,1.64103023,1.65933707,1.68204764,1.70753753,1.73527509,1.76492994,1.79627245,1.82913187,1.86337530,1.89889576,1.93560492,1.97342839,1.62546684,1.60753368,1.58582918,1.56215614,1.53718580,1.51135757,1.48498644,1.45830942,1.43150992,1.40473231,1.37809126,1.35167825
2020,9,7,1.62603000,1.62733000,1.62256000,1.62322000,3855,0.99387104,1.63097243,1.64916707,1.67173844,1.69707210,1.72463966,1.75411276,1.78526317,1.81792120,1.85195475,1.88725750,1.92374168,1.96133333,1.61550442,1.59768117,1.57610970,1.55258175,1.52776445,1.50209452,1.47588502,1.44937150,1.42273626,1.39612277,1.36964500,1.34339387
2020,9,6,1.62520000,1.62731000,1.62354000,1.62609000,134939,1.00176809,1.63385613,1.65208294,1.67469423,1.70007268,1.72768898,1.75721419,1.78841967,1.82113544,1.85522917,1.89059435,1.92714303,1.96480114,1.61836078,1.60050602,1.57889640,1.55532685,1.53046568,1.50475036,1.47849452,1.45193412,1.42525178,1.39859124,1.37206666,1.34576911
2020,9,4,1.63043000,1.63271000,1.62291000,1.62492000,135097,0.99928048,1.63268055,1.65089424,1.67348926,1.69884945,1.72644588,1.75594984,1.78713287,1.81982511,1.85389430,1.88923403,1.92575641,1.96338743,1.61719634,1.59935442,1.57776036,1.55420777,1.52936448,1.50366767,1.47743072,1.45088943,1.42422629,1.39758493,1.37107943,1.34480081
2020,9,3,1.61554000,1.63108000,1.61370000,1.63038000,125034,1.00336017,1.63816662,1.65644152,1.67911246,1.70455786,1.73224703,1.76185013,1.79313794,1.82594002,1.86012369,1.89558217,1.93222727,1.96998474,1.62263039,1.60472852,1.58306189,1.55943016,1.53450340,1.50872024,1.48239513,1.45576466,1.42901193,1.40228104,1.37568648,1.34931956
2020,9,2,1.61613000,1.62125000,1.61406000,1.61559000,138471,0.99092850,1.62330599,1.64141510,1.66388038,1.68909496,1.71653294,1.74586749,1.77687148,1.80937600,1.84324957,1.87838639,1.91469907,1.95211401,1.60791069,1.59017122,1.56870114,1.54528379,1.52058314,1.49503388,1.46894758,1.44255868,1.41604864,1.38956024,1.36320694,1.33707920
2020,9,1,1.61807000,1.62464000,1.61481000,1.61611000,110269,1.00032186,1.62382847,1.64194341,1.66441592,1.68963861,1.71708543,1.74642943,1.77744339,1.80995837,1.84384285,1.87899097,1.91531534,1.95274233,1.60842822,1.59068304,1.56920605,1.54578116,1.52107256,1.49551507,1.46942038,1.44302299,1.41650441,1.39000749,1.36364570,1.33750956
2020,8,31,1.61717000,1.62235000,1.61504000,1.61808000,3307,1.00121898,1.62580788,1.64394490,1.66644481,1.69169824,1.71917851,1.74855828,1.77961005,1.81216467,1.84609045,1.88128142,1.91765006,1.95512268,1.61038885,1.59262204,1.57111887,1.54766543,1.52292671,1.49733807,1.47121157,1.44478200,1.41823110,1.39170188,1.36530796,1.33913995
2020,8,30,1.61652000,1.61749000,1.61556000,1.61704000,136093,0.99935726,1.62476291,1.64288828,1.66537372,1.69061093,1.71807353,1.74743442,1.77846623,1.81099992,1.84490390,1.88007225,1.91641752,1.95386605,1.60935380,1.59159840,1.57010906,1.54667069,1.52194787,1.49637568,1.47026596,1.44385338,1.41731955,1.39080738,1.36443042,1.33827924
2020,8,28,1.62835000,1.62974000,1.61594000,1.61620000,139421,0.99948053,1.62391890,1.64203485,1.66450861,1.68973271,1.71718105,1.74652668,1.77754237,1.81005916,1.84394553,1.87909561,1.91542200,1.95285108,1.60851779,1.59077162,1.56929344,1.54586724,1.52115727,1.49559836,1.46950221,1.44310335,1.41658330,1.39008490,1.36372164,1.33758404
2020,8,27,1.63536000,1.63631000,1.62593000,1.62845000,109991,1.00757951,1.63622741,1.65448067,1.67712477,1.70254005,1.73019644,1.75976449,1.79101527,1.82377852,1.85792173,1.89333823,1.92993996,1.96765272,1.62070956,1.60282888,1.58118791,1.55758415,1.53268689,1.50693426,1.48064031,1.45404136,1.42732030,1.40062106,1.37405798,1.34772227
2020,8,26,1.64527000,1.64527000,1.63373000,1.63535000,110248,1.00423716,1.64316036,1.66149096,1.68423101,1.70975398,1.73752755,1.76722090,1.79860408,1.83150616,1.86579404,1.90136060,1.93811742,1.97598998,1.62757677,1.60962032,1.58788765,1.56418388,1.53918113,1.51331938,1.48691402,1.46020236,1.43336808,1.40655571,1.37988008,1.35343279
2020,8,25,1.64572000,1.65209000,1.64350000,1.64527000,106289,1.00606598,1.65312774,1.67156953,1.69444752,1.72012532,1.74806736,1.77794082,1.80951438,1.84261604,1.87711191,1.91289422,1.94987400,1.98797630,1.63744961,1.61938425,1.59751974,1.57367219,1.54851777,1.52249914,1.49593361,1.46905992,1.44206286,1.41508785,1.38825041,1.36164268
2020,8,24,1.64617000,1.64844000,1.64378000,1.64570000,2207,1.00026136,1.65355979,1.67200641,1.69489038,1.72057488,1.74852423,1.77840550,1.80998730,1.84309762,1.87760250,1.91339416,1.95038361,1.98849586,1.63787757,1.61980748,1.59793726,1.57408348,1.54892248,1.52289705,1.49632458,1.46944387,1.44243975,1.41545769,1.38861323,1.36199855
2020,8,23,1.64777000,1.64816000,1.64510000,1.64621000,122668,1.00030990,1.65407223,1.67252456,1.69541562,1.72110808,1.74906609,1.77895662,1.81054822,1.84366879,1.87818437,1.91398712,1.95098803,1.98911210,1.63838514,1.62030946,1.59843246,1.57457128,1.54940249,1.52336900,1.49678829,1.46989925,1.44288676,1.41589634,1.38904356,1.36242063
2020,8,21,1.64820000,1.65051000,1.64131000,1.64715000,132052,1.00057101,1.65501672,1.67347959,1.69638372,1.72209085,1.75006482,1.77997242,1.81158206,1.84472154,1.87925683,1.91508002,1.95210206,1.99024790,1.63932068,1.62123467,1.59934518,1.57547038,1.55028722,1.52423885,1.49764297,1.47073857,1.44371067,1.41670483,1.38983672,1.36319859
2020,8,20,1.64829000,1.65506000,1.64689000,1.64817000,127755,1.00061925,1.65604159,1.67451589,1.69743420,1.72315726,1.75114855,1.78107467,1.81270388,1.84586389,1.88042056,1.91626594,1.95331090,1.99148036,1.64033583,1.62223862,1.60033558,1.57644599,1.55124723,1.52518274,1.49857038,1.47164933,1.44460469,1.41758213,1.39069738,1.36404275
2020,8,19,1.64759000,1.64962000,1.64145000,1.64831000,119821,1.00008494,1.65618226,1.67465813,1.69757839,1.72330363,1.75129730,1.78122596,1.81285786,1.84602068,1.88058029,1.91642871,1.95347682,1.99164952,1.64047516,1.62237642,1.60047151,1.57657990,1.55137900,1.52531229,1.49869768,1.47177433,1.44472739,1.41770254,1.39081551,1.36415862
2020,8,18,1.64635000,1.65292000,1.64383000,1.64758000,99229,0.99955712,1.65544877,1.67391646,1.69682657,1.72254041,1.75052169,1.78043709,1.81205498,1.84520312,1.87974742,1.91557997,1.95261167,1.99076746,1.63974863,1.62165790,1.59976270,1.57588167,1.55069193,1.52463677,1.49803394,1.47112252,1.44408756,1.41707467,1.39019955,1.36355446
2020,8,17,1.64999000,1.65266000,1.64353000,1.64634000,2554,0.99924738,1.65420285,1.67265664,1.69554951,1.72124400,1.74920421,1.77909710,1.81069120,1.84381438,1.87833269,1.91413827,1.95114210,1.98926917,1.63851453,1.62043741,1.59855869,1.57469563,1.54952485,1.52348930,1.49690649,1.47001532,1.44300071,1.41600815,1.38915326,1.36252822
2020,8,16,1.65122000,1.65185000,1.64863000,1.65001000,99325,1.00222919,1.65789038,1.67638530,1.69932920,1.72508097,1.75310352,1.78306304,1.81472756,1.84792459,1.88251984,1.91840524,1.95549156,1.99370363,1.64216708,1.62404967,1.60212218,1.57820592,1.55297903,1.52688544,1.50024337,1.47329226,1.44621743,1.41916470,1.39224994,1.36556555
2020,8,14,1.65253000,1.65503000,1.64921000,1.65071000,123183,1.00042424,1.65859372,1.67709649,1.70005013,1.72581282,1.75384725,1.78381949,1.81549744,1.84870855,1.88331848,1.91921910,1.95632115,1.99454944,1.64286376,1.62473866,1.60280186,1.57887546,1.55363787,1.52753321,1.50087983,1.47391729,1.44683097,1.41976677,1.39284059,1.36614488
2020,8,13,1.64506000,1.65359000,1.64339000,1.65252000,140696,1.00109650,1.66041236,1.67893542,1.70191423,1.72770517,1.75577034,1.78577544,1.81748813,1.85073566,1.88538354,1.92132352,1.95846626,1.99673646,1.64466515,1.62652018,1.60455933,1.58060669,1.55534143,1.52920814,1.50252555,1.47553344,1.44841742,1.42132354,1.39436783,1.36764286
2020,8,12,1.64250000,1.65172000,1.64190000,1.64505000,137398,0.99547963,1.65290669,1.67134602,1.69422095,1.71989531,1.74783361,1.77770308,1.80927242,1.84236965,1.87686091,1.91263843,1.94961327,1.98771047,1.63723066,1.61916771,1.59730613,1.57346176,1.54831071,1.52229556,1.49573358,1.46886348,1.44187004,1.41489863,1.38806478,1.36146061
2020,8,11,1.64199000,1.64479000,1.63526000,1.64248000,96174,0.99843774,1.65032441,1.66873494,1.69157413,1.71720838,1.74510304,1.77492584,1.80644586,1.83949138,1.87392876,1.90965039,1.94656746,1.98460514,1.63467287,1.61663814,1.59481072,1.57100360,1.54589184,1.51991733,1.49339685,1.46656873,1.43961746,1.41268819,1.38589625,1.35933365
2020,8,10,1.64691000,1.64706000,1.63941000,1.64205000,2577,0.99973820,1.64989236,1.66829806,1.69113128,1.71675881,1.74464617,1.77446117,1.80597293,1.83900981,1.87343816,1.90915044,1.94605785,1.98408558,1.63424492,1.61621491,1.59439320,1.57059232,1.54548713,1.51951942,1.49300588,1.46618479,1.43924057,1.41231835,1.38553343,1.35897778
