Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL5,QPL6,QPL7,QPL8,QPL9,QPL10,QPL11,QPL12,QPL-1,QPL-2,QPL-3,QPL-4,QPL-5,QPL-6,QPL-7,QPL-8,QPL-9,QPL-10,QPL-11,QPL-12
2020,9,30,0.95599000,0.95828000,0.95221000,0.95415000,64341,1.00000000,0.95866638,0.96926582,0.98241461,0.99717242,1.01323149,1.03040055,1.04854665,1.06757096,1.08739653,1.10796143,1.12921451,1.15111272,0.94965490,0.93926991,0.92669858,0.91298376,0.89851355,0.88354206,0.86825152,0.85277912,0.83723113,0.82169126,0.80622611,0.79088886
2020,9,29,0.94627000,0.95599000,0.94625000,0.95598000,67362,1.00191794,0.96050504,0.97112481,0.98429882,0.99908494,1.01517481,1.03237679,1.05055770,1.06961850,1.08948209,1.11008643,1.13138028,1.15332048,0.95147627,0.94107137,0.92847593,0.91473480,0.90023684,0.88523664,0.86991677,0.85441469,0.83883688,0.82326721,0.80777240,0.79240573
2020,9,28,0.94207000,0.94626000,0.94183000,0.94624000,1855,0.98981150,0.95071894,0.96123051,0.97427029,0.98890576,1.00483170,1.02185842,1.03985410,1.05872069,1.07838191,1.09877631,1.11985321,1.14156988,0.94178216,0.93148327,0.91901615,0.90541503,0.89106478,0.87621741,0.86105362,0.84570949,0.83029039,0.81487936,0.79954241,0.78433231
2020,9,27,0.94122000,0.94222000,0.94061000,0.94201000,72877,0.99552968,0.94646892,0.95693350,0.96991499,0.98448503,1.00033978,1.01729039,1.03520561,1.05398787,1.07356119,1.09386443,1.11484710,1.13646669,0.93757209,0.92731924,0.91490785,0.90136753,0.88708143,0.87230043,0.85720443,0.84192889,0.82657873,0.81123658,0.79596820,0.78082609
2020,9,25,0.94194000,0.94557000,0.93909000,0.94118000,95978,0.99911891,0.94563499,0.95609035,0.96906040,0.98361761,0.99945838,1.01639406,1.03429350,1.05305920,1.07261528,1.09290063,1.11386482,1.13546535,0.93674600,0.92650218,0.91410173,0.90057334,0.88629983,0.87153185,0.85644916,0.84118708,0.82585043,0.81052181,0.79526688,0.78013811
2020,9,24,0.94670000,0.94700000,0.94004000,0.94194000,87587,1.00080750,0.94639859,0.95686239,0.96984292,0.98441188,1.00026544,1.01721479,1.03512868,1.05390955,1.07348141,1.09378314,1.11476426,1.13638224,0.93750242,0.92725033,0.91483987,0.90130055,0.88701551,0.87223561,0.85714074,0.84186633,0.82651730,0.81117630,0.79590905,0.78076807
2020,9,23,0.95370000,0.95429000,0.94547000,0.94672000,82548,1.00507463,0.95120121,0.96171811,0.97476451,0.98940740,1.00534142,1.02237678,1.04038158,1.05925775,1.07892894,1.09933369,1.12042128,1.14214896,0.94225990,0.93195578,0.91948234,0.90587432,0.89151679,0.87666189,0.86149041,0.84613849,0.83071158,0.81529272,0.79994800,0.78473018
2020,9,22,0.96146000,0.96226000,0.95283000,0.95367000,83629,1.00734114,0.95818411,0.96877822,0.98192039,0.99667078,1.01272177,1.02988219,1.04801917,1.06703391,1.08684950,1.10740405,1.12864644,1.15053363,0.94917716,0.93879740,0.92623239,0.91252446,0.89806154,0.88309758,0.86781473,0.85235011,0.83680994,0.82127790,0.80582052,0.79049099
2020,9,21,0.96287000,0.96552000,0.95755000,0.96144000,1975,1.00814747,0.96599089,0.97667131,0.98992056,1.00479113,1.02097289,1.03827313,1.05655787,1.07572753,1.09570458,1.11642659,1.13784206,1.15990757,0.95691055,0.94644622,0.93377884,0.91995923,0.90537847,0.89029259,0.87488523,0.85929461,0.84362783,0.82796924,0.81238592,0.79693149
2020,9,20,0.96381000,0.96381000,0.96119000,0.96288000,70892,1.00149775,0.96743770,0.97813412,0.99140322,1.00629606,1.02250206,1.03982820,1.05814034,1.07733871,1.09734567,1.11809873,1.13954627,1.16164483,0.95834377,0.94786377,0.93517741,0.92133710,0.90673450,0.89162603,0.87619559,0.86058162,0.84489138,0.82920933,0.81360268,0.79812510
2020,9,18,0.96201000,0.96483000,0.96009000,0.96224000,92293,0.99933533,0.96679467,0.97748398,0.99074426,1.00562720,1.02182243,1.03913706,1.05743702,1.07662263,1.09661630,1.11735556,1.13878884,1.16087272,0.95770678,0.94723375,0.93455582,0.92072472,0.90613182,0.89103339,0.87561321,0.86000962,0.84432980,0.82865818,0.81306190,0.79759461
2020,9,17,0.96216000,0.96523000,0.95984000,0.96199000,74211,0.99974019,0.96654349,0.97723002,0.99048685,1.00536593,1.02155695,1.03886708,1.05716229,1.07634291,1.09633138,1.11706525,1.13849297,1.16057111,0.95745796,0.94698765,0.93431302,0.92048550,0.90589640,0.89080189,0.87538571,0.85978618,0.84411043,0.82844288,0.81285066,0.79738738
2020,9,16,0.96295000,0.96676000,0.95950000,0.96214000,56668,1.00015593,0.96669420,0.97738240,0.99064130,1.00552269,1.02171624,1.03902907,1.05732713,1.07651074,1.09650233,1.11723944,1.13867049,1.16075207,0.95760725,0.94713531,0.93445870,0.92062903,0.90603765,0.89094079,0.87552221,0.85992024,0.84424205,0.82857206,0.81297740,0.79751172
2020,9,15,0.96027000,0.96553000,0.95821000,0.96298000,51433,1.00087305,0.96753818,0.97823571,0.99150618,1.00640056,1.02260825,1.03993619,1.05825023,1.07745060,1.09745964,1.11821485,1.13966461,1.16176547,0.95844330,0.94796221,0.93527453,0.92143279,0.90682867,0.89171863,0.87628659,0.86067100,0.84497912,0.82929545,0.81368718,0.79820799
2020,9,14,0.96056000,0.96215000,0.95735000,0.96026000,1753,0.99717543,0.96480530,0.97547262,0.98870561,1.00355792,1.01971983,1.03699883,1.05526113,1.07440727,1.09435979,1.11505637,1.13644556,1.15848399,0.95573611,0.94528463,0.93263279,0.91883014,0.90426727,0.88919991,0.87381146,0.85823998,0.84259242,0.82695305,0.81138886,0.79595340
2020,9,13,0.95918000,0.96080000,0.95885000,0.96052000,64033,1.00027076,0.96506653,0.97573674,0.98897331,1.00382964,1.01999593,1.03727960,1.05554685,1.07469817,1.09465610,1.11535829,1.13675326,1.15879766,0.95599489,0.94554057,0.93288531,0.91907893,0.90451211,0.88944067,0.87404805,0.85847235,0.84282056,0.82717695,0.81160855,0.79616891
2020,9,11,0.95832000,0.96199000,0.95758000,0.95974000,87754,0.99918794,0.96428284,0.97494438,0.98817020,1.00301447,1.01916763,1.03643727,1.05468969,1.07382545,1.09376717,1.11445255,1.13583015,1.15785665,0.95521856,0.94477274,0.93212775,0.91833258,0.90377759,0.88871839,0.87333827,0.85777522,0.84213614,0.82650524,0.81094948,0.79552237
2020,9,10,0.95736000,0.96159000,0.95580000,0.95830000,76949,0.99849959,0.96283602,0.97348157,0.98668754,1.00150954,1.01763846,1.03488219,1.05310722,1.07221428,1.09212608,1.11278042,1.13412594,1.15611939,0.95378535,0.94335519,0.93072918,0.91695471,0.90242156,0.88738496,0.87202791,0.85648821,0.84087260,0.82526514,0.80973273,0.79432877
2020,9,9,0.95398000,0.96044000,0.95357000,0.95731000,91071,0.99896692,0.96184134,0.97247588,0.98566822,1.00047491,1.01658716,1.03381308,1.05201928,1.07110660,1.09099782,1.11163083,1.13295430,1.15492503,0.95280001,0.94238063,0.92976766,0.91600742,0.90148929,0.88646822,0.87112703,0.85560339,0.84000391,0.82441258,0.80889621,0.79350816
2020,9,8,0.95296000,0.95704000,0.95204000,0.95397000,46729,0.99651106,0.95848553,0.96908297,0.98222928,0.99698431,1.01304035,1.03020616,1.04834885,1.06736957,1.08719140,1.10775241,1.12900149,1.15089556,0.94947574,0.93909272,0.92652376,0.91281152,0.89834404,0.88337538,0.86808772,0.85261824,0.83707318,0.82153625,0.80607401,0.79073966
2020,9,7,0.95204000,0.95492000,0.95189000,0.95297000,2716,0.99895175,0.95748080,0.96806713,0.98119965,0.99593922,1.01197843,1.02912625,1.04724991,1.06625070,1.08605175,1.10659121,1.12781801,1.14968913,0.94848046,0.93810831,0.92555253,0.91185467,0.89740235,0.88244938,0.86717775,0.85172448,0.83619572,0.82067507,0.80522905,0.78991076
2020,9,6,0.95096000,0.95216000,0.95063000,0.95199000,97902,0.99897164,0.95649616,0.96707160,0.98019062,0.99491503,1.01093774,1.02806793,1.04617296,1.06515420,1.08493489,1.10545323,1.12665820,1.14850683,0.94750507,0.93714360,0.92460072,0.91091695,0.89647950,0.88154190,0.86628597,0.85084860,0.83533581,0.81983112,0.80440098,0.78909845
2020,9,4,0.95412000,0.95484000,0.94864000,0.95134000,99103,0.99931722,0.95584308,0.96641130,0.97952137,0.99423572,1.01024750,1.02736599,1.04545865,1.06442694,1.08419412,1.10469845,1.12588894,1.14772266,0.94685813,0.93650374,0.92396942,0.91029499,0.89586740,0.88094000,0.86569449,0.85026766,0.83476545,0.81927136,0.80385175,0.78855967
2020,9,3,0.95714000,0.95797000,0.95358000,0.95412000,79687,1.00292219,0.95863624,0.96923535,0.98238372,0.99714107,1.01319964,1.03036815,1.04851369,1.06753740,1.08736234,1.10792659,1.12917901,1.15107652,0.94962504,0.93924038,0.92666944,0.91295505,0.89848530,0.88351428,0.86822422,0.85275230,0.83720480,0.82166543,0.80620076,0.79086399
2020,9,2,0.96314000,0.96350000,0.95507000,0.95714000,93441,1.00316522,0.96167053,0.97230319,0.98549318,1.00029724,1.01640664,1.03362949,1.05183246,1.07091639,1.09080408,1.11143342,1.13275311,1.15471994,0.95263081,0.94221328,0.92960255,0.91584475,0.90132920,0.88631080,0.87097234,0.85545145,0.83985474,0.82426618,0.80875256,0.79336725
2020,9,1,0.96226000,0.96437000,0.95939000,0.96312000,75440,1.00624778,0.96767884,0.97837792,0.99165033,1.00654688,1.02275692,1.04008738,1.05840408,1.07760724,1.09761919,1.11837741,1.13983030,1.16193437,0.95858264,0.94810002,0.93541051,0.92156675,0.90696051,0.89184827,0.87641398,0.86079612,0.84510197,0.82941601,0.81380547,0.79832403
2020,8,31,0.96374000,0.96518000,0.96026000,0.96221000,1617,0.99905515,0.96676453,0.97745351,0.99071337,1.00559585,1.02179057,1.03910466,1.05740405,1.07658907,1.09658211,1.11732072,1.13875334,1.16083652,0.95767692,0.94720422,0.93452669,0.92069601,0.90610357,0.89100561,0.87558591,0.85998280,0.84430348,0.82863234,0.81303655,0.79756974
2020,8,30,0.96415000,0.96431000,0.96333000,0.96383000,86511,1.00168362,0.96839220,0.97909917,0.99238136,1.00728889,1.02351088,1.04085412,1.05918432,1.07840164,1.09842834,1.11920187,1.14067057,1.16279094,0.95928929,0.94879895,0.93610008,0.92224612,0.90762911,0.89250573,0.87706006,0.86143069,0.84572497,0.83002745,0.81440540,0.79891255
2020,8,28,0.95272000,0.96462000,0.95236000,0.96459000,87462,1.00078852,0.96915580,0.97987121,0.99316387,1.00808316,1.02431794,1.04167486,1.06001951,1.07925198,1.09929447,1.12008438,1.14157001,1.16370782,0.96004571,0.94954710,0.93683821,0.92297333,0.90834479,0.89320949,0.87775164,0.86210995,0.84639184,0.83068194,0.81504757,0.79954251
2020,8,27,0.95117000,0.95576000,0.94922000,0.95266000,59815,0.98763205,0.95716933,0.96775222,0.98088047,0.99561524,1.01164923,1.02879148,1.04690924,1.06590385,1.08569845,1.10623123,1.12745113,1.14931514,0.94817192,0.93780315,0.92525145,0.91155804,0.89711043,0.88216232,0.86689566,0.85144742,0.83592371,0.82040811,0.80496711,0.78965381
2020,8,26,0.94727000,0.95204000,0.94712000,0.95119000,60981,0.99845695,0.95569237,0.96625893,0.97936693,0.99407896,1.01008821,1.02720400,1.04529381,1.06425910,1.08402317,1.10452427,1.12571142,1.14754169,0.94670884,0.93635607,0.92382374,0.91015146,0.89572614,0.88080110,0.86555799,0.85013359,0.83463384,0.81914218,0.80372500,0.78843533
2020,8,25,0.94723000,0.94987000,0.94594000,0.94725000,58525,0.99585782,0.95173372,0.96225651,0.97531021,0.98996130,1.00590424,1.02294914,1.04096402,1.05985075,1.07953295,1.09994913,1.12104852,1.14278837,0.94278740,0.93247752,0.91999710,0.90638145,0.89201589,0.87715267,0.86197270,0.84661219,0.83117663,0.81574915,0.80039583,0.78516949
2020,8,24,0.94423000,0.94912000,0.94318000,0.94724000,1516,0.99998944,0.95172367,0.96224635,0.97529992,0.98995085,1.00589362,1.02293834,1.04095303,1.05983956,1.07952155,1.09993752,1.12103669,1.14277630,0.94277745,0.93246768,0.91998738,0.90637188,0.89200647,0.87714341,0.86196360,0.84660325,0.83116786,0.81574053,0.80038738,0.78516120
2020,8,23,0.94264000,0.94441000,0.94239000,0.94421000,71130,0.99680123,0.94867933,0.95916835,0.97218016,0.98678423,1.00267600,1.01966620,1.03762326,1.05644938,1.07606842,1.09641907,1.11745075,1.13912083,0.93976172,0.92948493,0.91704456,0.90347261,0.88915315,0.87433763,0.85920638,0.84389516,0.82850915,0.81313117,0.79782713,0.78264966
2020,8,21,0.94884000,0.94995000,0.94298000,0.94444000,77915,1.00024359,0.94891042,0.95940199,0.97241697,0.98702460,1.00292024,1.01991458,1.03787602,1.05670672,1.07633054,1.09668615,1.11772295,1.13939831,0.93999064,0.92971134,0.91726794,0.90369269,0.88936974,0.87455061,0.85941567,0.84410073,0.82871096,0.81332924,0.79802147,0.78284030
2020,8,20,0.94960000,0.95013000,0.94483000,0.94883000,72311,1.00464826,0.95332120,0.96386154,0.97693702,0.99161254,1.00758208,1.02465540,1.04270033,1.06161857,1.08133360,1.10178383,1.12291842,1.14469452,0.94435996,0.93403288,0.92153164,0.90789328,0.89350376,0.87861574,0.86341046,0.84802432,0.83256302,0.81710980,0.80173088,0.78647914
2020,8,19,0.95360000,0.95606000,0.94838000,0.94962000,68601,1.00083260,0.95411494,0.96466406,0.97775042,0.99243817,1.00842099,1.02550854,1.04356849,1.06250248,1.08223392,1.10270118,1.12385336,1.14564760,0.94514624,0.93481056,0.92229891,0.90864920,0.89424769,0.87934728,0.86412934,0.84873039,0.83325622,0.81779013,0.80239840,0.78713397
2020,8,18,0.95376000,0.95597000,0.95079000,0.95360000,52542,1.00419115,0.95811378,0.96870711,0.98184832,0.99659762,1.01264744,1.02980660,1.04794224,1.06695558,1.08676973,1.10732277,1.12856360,1.15044918,0.94910749,0.93872849,0.92616440,0.91245748,0.89799562,0.88303276,0.86775103,0.85228755,0.83674852,0.82121761,0.80576138,0.79043297
2020,8,17,0.95146000,0.95400000,0.94964000,0.95379000,1261,1.00019924,0.95830468,0.96890012,0.98204395,0.99679619,1.01284920,1.03001178,1.04815104,1.06716817,1.08698626,1.10754339,1.12878846,1.15067840,0.94929659,0.93891553,0.92634894,0.91263929,0.89817454,0.88320870,0.86792393,0.85245736,0.83691524,0.82138124,0.80592192,0.79059046
2020,8,16,0.94831000,0.95177000,0.94831000,0.95145000,60790,0.99754663,0.95595360,0.96652305,0.97963463,0.99435068,1.01036431,1.02748478,1.04557954,1.06455001,1.08431948,1.10482618,1.12601912,1.14785536,0.94696762,0.93661202,0.92407626,0.91040025,0.89597098,0.88104186,0.86579459,0.85036597,0.83486198,0.81936609,0.80394470,0.78865084
2020,8,14,0.94551000,0.95170000,0.94377000,0.95129000,72529,0.99983184,0.95579284,0.96636051,0.97946989,0.99418347,1.01019440,1.02731199,1.04540371,1.06437099,1.08413713,1.10464039,1.12582977,1.14766234,0.94680837,0.93645451,0.92392086,0.91024715,0.89582031,0.88089370,0.86564899,0.85022297,0.83472158,0.81922830,0.80380950,0.78851822
2020,8,13,0.94912000,0.95119000,0.94381000,0.94552000,84710,0.99393455,0.94999553,0.96049910,0.97352897,0.98815330,1.00406712,1.02108089,1.03906286,1.05791510,1.07756136,1.09794025,1.11900111,1.14070125,0.94106555,0.93077450,0.91831687,0.90472609,0.89038676,0.87555069,0.86039844,0.84506599,0.82965862,0.81425931,0.79893404,0.78373551
2020,8,12,0.95082000,0.95144000,0.94689000,0.94914000,80981,1.00382858,0.95363267,0.96417645,0.97725620,0.99193652,1.00791127,1.02499018,1.04304100,1.06196542,1.08168689,1.10214380,1.12328529,1.14506852,0.94466850,0.93433804,0.92183272,0.90818991,0.89379568,0.87890280,0.86369255,0.84830139,0.83283504,0.81737677,0.80199282,0.78673610
2020,8,11,0.95521000,0.95734000,0.94914000,0.95082000,56086,1.00177002,0.95532062,0.96588307,0.97898597,0.99369227,1.00969530,1.02680443,1.04488721,1.06384512,1.08360150,1.10409462,1.12527353,1.14709531,0.94634058,0.93599184,0.92346438,0.90979743,0.89537772,0.88045848,0.86522130,0.84980290,0.83430917,0.81882354,0.80341237,0.78812864
2020,8,10,0.95719000,0.95903000,0.95393000,0.95522000,2056,1.00462758,0.95974145,0.97035277,0.98351631,0.99829067,1.01436775,1.03155606,1.04972251,1.06876816,1.08861596,1.10920391,1.13048083,1.15240360,0.95071986,0.94032323,0.92773779,0.91400759,0.89952116,0.88453288,0.86922519,0.85373544,0.83817001,0.82261272,0.80713022,0.79177577
2020,8,9,0.95808000,0.95891000,0.95623000,0.95714000,84049,1.00201001,0.96167053,0.97230319,0.98549318,1.00029724,1.01640664,1.03362949,1.05183246,1.07091639,1.09080408,1.11143342,1.13275311,1.15471994,0.95263081,0.94221328,0.92960255,0.91584475,0.90132920,0.88631080,0.87097234,0.85545145,0.83985474,0.82426618,0.80875256,0.79336725
2020,8,7,0.96256000,0.96395000,0.95676000,0.95834000,83949,1.00125374,0.96287621,0.97352220,0.98672873,1.00155135,1.01768094,1.03492539,1.05315118,1.07225903,1.09217166,1.11282687,1.13417328,1.15616765,0.95382516,0.94339457,0.93076803,0.91699298,0.90245923,0.88742200,0.87206431,0.85652396,0.84090769,0.82529959,0.80976652,0.79436192
2020,8,6,0.95489000,0.96314000,0.95367000,0.96261000,75862,1.00445562,0.96716643,0.97785985,0.99112522,1.00601388,1.02221534,1.03953663,1.05784362,1.07703661,1.09703797,1.11778520,1.13922673,1.16131909,0.95807504,0.94759798,0.93491518,0.92107875,0.90648024,0.89137601,0.87594990,0.86034031,0.84465446,0.82897681,0.81337454,0.79790130
2020,8,5,0.95326000,0.95924000,0.95242000,0.95487000,80074,0.99195936,0.95938979,0.96999723,0.98315594,0.99792489,1.01399608,1.03117809,1.04933789,1.06837655,1.08821708,1.10879749,1.13006662,1.15198135,0.95037150,0.93997868,0.92739786,0.91367269,0.89919156,0.88420878,0.86890670,0.85342262,0.83786290,0.82231131,0.80683449,0.79148566
2020,8,4,0.95311000,0.95699000,0.95219000,0.95325000,75681,0.99830343,0.95776212,0.96835156,0.98148795,0.99623184,1.01227576,1.02942863,1.04755761,1.06656398,1.08637085,1.10691634,1.12814938,1.15002693,0.94875914,0.93838395,0.92582447,0.91212259,0.89766603,0.88270866,0.86743254,0.85197473,0.83644141,0.82091620,0.80546564,0.79014285
2020,8,3,0.95775000,0.95789000,0.95056000,0.95311000,2718,0.99985313,0.95762146,0.96820934,0.98134380,0.99608553,1.01212710,1.02927744,1.04740376,1.06640734,1.08621130,1.10675378,1.12798370,1.14985803,0.94861980,0.93824613,0.92568850,0.91198863,0.89753419,0.88257902,0.86730514,0.85184961,0.83631856,0.82079564,0.80534734,0.79002681
2020,8,2,0.95557000,0.95775000,0.95533000,0.95774000,100188,1.00485778,0.96227337,0.97291269,0.98611096,1.00092429,1.01704379,1.03427744,1.05249182,1.07158771,1.09148787,1.11213014,1.13346319,1.15544379,0.95322798,0.94280393,0.93018529,0.91641887,0.90189421,0.88686640,0.87151832,0.85598771,0.84038122,0.82478288,0.80925954,0.79386459
2020,7,31,0.96569000,0.96968000,0.95537000,0.95819000,92243,1.00046986,0.96272550,0.97336982,0.98657429,1.00139458,1.01752165,1.03476340,1.05298634,1.07209120,1.09200072,1.11265269,1.13399576,1.15598668,0.95367586,0.94324691,0.93062235,0.91684945,0.90231797,0.88728310,0.87192781,0.85638990,0.84077608,0.82517041,0.80963978,0.79423759
2020,7,30,0.95859000,0.96614000,0.95561000,0.96569000,76726,1.00782726,0.97026100,0.98098864,0.99429646,1.00923276,1.02548606,1.04286276,1.06122834,1.08048274,1.10054809,1.12136170,1.14287184,1.16503489,0.96114053,0.95062994,0.93790657,0.92402587,0.90938065,0.89422809,0.87875261,0.86309308,0.84735705,0.83162923,0.81597704,0.80045429
2020,7,29,0.95770000,0.95990000,0.95650000,0.95861000,83007,0.99266845,0.96314749,0.97379648,0.98700673,1.00183352,1.01796766,1.03521697,1.05344789,1.07256113,1.09247937,1.11314039,1.13449282,1.15649338,0.95409388,0.94366036,0.93103026,0.91725133,0.90271348,0.88767202,0.87231000,0.85676528,0.84114461,0.82553211,0.80999467,0.79458572
2020,7,28,0.95530000,0.95954000,0.95203000,0.95769000,78527,0.99904028,0.96222314,0.97286190,0.98605947,1.00087204,1.01699069,1.03422345,1.05243688,1.07153177,1.09143089,1.11207208,1.13340402,1.15538347,0.95317822,0.94275471,0.93013673,0.91637102,0.90184713,0.88682010,0.87147282,0.85594302,0.84033734,0.82473983,0.80921730,0.79382314
2020,7,27,0.95245000,0.95806000,0.95195000,0.95532000,2295,0.99752530,0.95984192,0.97045436,0.98361927,0.99839518,1.01447394,1.03166405,1.04983240,1.06888004,1.08872992,1.10932003,1.13059918,1.15252424,0.95081938,0.94042167,0.92783492,0.91410328,0.89961532,0.88462548,0.86931619,0.85382481,0.83825776,0.82269884,0.80721472,0.79185866
2020,7,26,0.95178000,0.95290000,0.95061000,0.95245000,88719,0.99699577,0.95695833,0.96753889,0.98066425,0.99539577,1.01142623,1.02856469,1.04667847,1.06566888,1.08545913,1.10598738,1.12720260,1.14906179,0.94796291,0.93759642,0.92504749,0.91135710,0.89691267,0.88196786,0.86670456,0.85125973,0.83573944,0.82022726,0.80478966,0.78947974
2020,7,24,0.95274000,0.95356000,0.94909000,0.95329000,95466,1.00088194,0.95780231,0.96839220,0.98152913,0.99627364,1.01231824,1.02947182,1.04760157,1.06660873,1.08641643,1.10696279,1.12819672,1.15007519,0.94879895,0.93842332,0.92586332,0.91216086,0.89770369,0.88274570,0.86746894,0.85201048,0.83647651,0.82095065,0.80549944,0.79017601
2020,7,23,0.95759000,0.95859000,0.95034000,0.95269000,88583,0.99937060,0.95719947,0.96778269,0.98091136,0.99564659,1.01168109,1.02882387,1.04694221,1.06593741,1.08573264,1.10626607,1.12748664,1.14935133,0.94820177,0.93783268,0.92528058,0.91158675,0.89713868,0.88219010,0.86692296,0.85147423,0.83595003,0.82043394,0.80499246,0.78967867
2020,7,22,0.95949000,0.96410000,0.95679000,0.95756000,76268,1.00511184,0.96209252,0.97272984,0.98592562,1.00073618,1.01685264,1.03408306,1.05229401,1.07138631,1.09128274,1.11192113,1.13325017,1.15522664,0.95304883,0.94262673,0.93001047,0.91624663,0.90172471,0.88669972,0.87135453,0.85582683,0.84022327,0.82462787,0.80910745,0.79371539
2020,7,21,0.94949000,0.96034000,0.94814000,0.95950000,59567,1.00202598,0.96404170,0.97470058,0.98792309,1.00276365,1.01891277,1.03617809,1.05442594,1.07355692,1.09349366,1.11417386,1.13554611,1.15756710,0.95497969,0.94453648,0.93189466,0.91810293,0.90355159,0.88849615,0.87311988,0.85756072,0.84192555,0.82629855,0.81074669,0.79532344
