Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL5,QPL6,QPL7,QPL8,QPL9,QPL10,QPL11,QPL12,QPL-1,QPL-2,QPL-3,QPL-4,QPL-5,QPL-6,QPL-7,QPL-8,QPL-9,QPL-10,QPL-11,QPL-12
2020,9,6,1.32546000,1.32623000,1.32391000,1.32513000,79495,1.00644059,1.33145654,1.34630566,1.36472782,1.38540485,1.40790540,1.43196140,1.45738654,1.48404231,1.51182088,1.54063545,1.57041437,1.60109728,1.31883352,1.30428740,1.28668112,1.26747753,1.24722124,1.22626875,1.20487562,1.18323413,1.16149310,1.13976964,1.11815681,1.09672881
2020,9,4,1.32724000,1.33188000,1.31759000,1.32763000,80371,1.00188661,1.33396848,1.34884561,1.36730253,1.38801857,1.41056156,1.43466294,1.46013606,1.48684212,1.51467309,1.54354202,1.57337712,1.60411792,1.32132164,1.30674808,1.28910858,1.26986876,1.24957426,1.22858224,1.20714875,1.18546643,1.16368438,1.14191994,1.12026633,1.09879791
2020,9,3,1.33538000,1.33574000,1.32422000,1.32719000,70499,0.99966858,1.33352638,1.34839858,1.36684938,1.38755855,1.41009408,1.43418747,1.45965214,1.48634935,1.51417110,1.54303047,1.57285568,1.60358629,1.32088373,1.30631500,1.28868135,1.26944790,1.24916013,1.22817507,1.20674868,1.18507355,1.16329871,1.14154149,1.11989505,1.09843375
2020,9,2,1.33922000,1.34023000,1.32835000,1.33536000,84705,1.00615586,1.34173538,1.35669914,1.37526352,1.39610017,1.41877442,1.44301613,1.46863756,1.49549911,1.52349213,1.55252915,1.58253796,1.61345774,1.32901491,1.31435650,1.29661429,1.27726245,1.25684978,1.23573555,1.21417726,1.19236870,1.17045982,1.14856866,1.12678897,1.10519556
2020,9,1,1.33646000,1.34823000,1.33561000,1.33925000,63763,1.00291307,1.34564395,1.36065130,1.37926976,1.40016711,1.42290742,1.44721974,1.47291581,1.49985561,1.52793017,1.55705178,1.58714801,1.61815786,1.33288643,1.31818532,1.30039142,1.28098321,1.26051108,1.23933533,1.21771425,1.19584215,1.17386946,1.15191453,1.13007139,1.10841507
2020,8,31,1.33453000,1.33954000,1.33013000,1.33644000,2675,0.99790181,1.34282054,1.35779640,1.37637579,1.39722930,1.41992189,1.44418320,1.46982535,1.49670863,1.52472429,1.55378479,1.58381787,1.61476266,1.33008978,1.31541951,1.29766295,1.27829546,1.25786629,1.23673497,1.21515925,1.19333305,1.17140646,1.14949759,1.12770029,1.10608941
2020,8,30,1.33438000,1.33562000,1.33333000,1.33450000,74720,0.99854838,1.34087128,1.35582539,1.37437782,1.39520106,1.41786070,1.44208680,1.46769173,1.49453598,1.52251097,1.55152929,1.58151878,1.61241864,1.32815900,1.31351003,1.29577924,1.27643987,1.25604035,1.23493971,1.21339531,1.19160079,1.16970602,1.14782896,1.12606330,1.10448379
2020,8,28,1.31971000,1.33565000,1.31863000,1.33512000,90262,1.00046459,1.34149424,1.35645530,1.37501634,1.39584926,1.41851943,1.44275678,1.46837361,1.49523033,1.52321832,1.55225012,1.58225354,1.61316776,1.32877605,1.31412027,1.29638125,1.27703289,1.25662389,1.23551345,1.21395904,1.19215440,1.17024946,1.14836223,1.12658646,1.10499692
2020,8,27,1.32186000,1.32843000,1.31611000,1.31968000,61847,0.98843550,1.32598052,1.34076857,1.35911496,1.37970695,1.40211496,1.42607202,1.45139259,1.47793874,1.50560306,1.53429912,1.56395556,1.59451228,1.31340942,1.29892313,1.28138925,1.26226464,1.24209166,1.22122535,1.19992021,1.17836772,1.15671611,1.13508199,1.11355805,1.09221818
2020,8,26,1.31467000,1.32195000,1.31171000,1.32184000,70218,1.00163676,1.32815083,1.34296309,1.36133951,1.38196520,1.40440989,1.42840616,1.45376818,1.48035777,1.50806737,1.53681040,1.56651538,1.59712211,1.31555915,1.30104915,1.28348658,1.26433067,1.24412467,1.22322420,1.20188419,1.18029643,1.15860937,1.13693985,1.11538068,1.09400588
