Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-13 00:00:00-04:00,164.17999267578125,166.3300018310547,163.80999755859375,166.11000061035156,5640600,0.0,0.0
2023-04-12 00:00:00-04:00,163.94000244140625,164.83999633789062,163.10000610351562,163.9199981689453,5764100,0.0,0.0
2023-04-11 00:00:00-04:00,164.4199981689453,165.27999877929688,164.0399932861328,164.27000427246094,5903800,0.0,0.0
2023-04-10 00:00:00-04:00,164.6300048828125,164.83999633789062,163.63999938964844,164.32000732421875,5354000,0.0,0.0
2023-04-06 00:00:00-04:00,165.99000549316406,167.22999572753906,164.8000030517578,165.14999389648438,9615400,0.0,0.0
2023-04-05 00:00:00-04:00,164.3699951171875,165.66000366210938,162.75999450683594,165.61000061035156,16704200,0.0,0.0
2023-04-04 00:00:00-04:00,156.97000122070312,158.97000122070312,156.58999633789062,158.49000549316406,8314500,0.0,0.0
2023-04-03 00:00:00-04:00,154.9499969482422,157.00999450683594,153.94000244140625,156.85000610351562,6841900,0.0,0.0
2023-03-31 00:00:00-04:00,153.7899932861328,155.19000244140625,153.24000549316406,155.0,9888000,0.0,0.0
2023-03-30 00:00:00-04:00,153.5800018310547,153.8000030517578,152.80999755859375,153.42999267578125,4555700,0.0,0.0
2023-03-29 00:00:00-04:00,152.24000549316406,153.3800048828125,152.07000732421875,153.30999755859375,6012000,0.0,0.0
2023-03-28 00:00:00-04:00,152.38999938964844,153.4499969482422,151.72999572753906,151.82000732421875,6115300,0.0,0.0
2023-03-27 00:00:00-04:00,154.1999969482422,154.5399932861328,153.11000061035156,153.3000030517578,6772300,0.0,0.0
2023-03-24 00:00:00-04:00,151.47999572753906,152.75999450683594,150.8300018310547,152.64999389648438,5696200,0.0,0.0
2023-03-23 00:00:00-04:00,151.17999267578125,151.69000244140625,150.11000061035156,151.1300048828125,9051500,0.0,0.0
2023-03-22 00:00:00-04:00,153.85000610351562,154.05999755859375,151.02999877929688,151.0500030517578,7943500,0.0,0.0
2023-03-21 00:00:00-04:00,154.0,154.1300048828125,152.1699981689453,153.88999938964844,8376800,0.0,0.0
2023-03-20 00:00:00-04:00,152.47000122070312,154.07000732421875,152.3800048828125,153.88999938964844,7129000,0.0,0.0
2023-03-17 00:00:00-04:00,154.47999572753906,154.9499969482422,152.3000030517578,152.3800048828125,20540700,0.0,0.0
2023-03-16 00:00:00-04:00,153.4499969482422,154.3699951171875,152.60000610351562,154.02999877929688,7605500,0.0,0.0
2023-03-15 00:00:00-04:00,152.83999633789062,154.88999938964844,152.52999877929688,154.35000610351562,7757700,0.0,0.0
2023-03-14 00:00:00-04:00,153.27999877929688,154.02999877929688,151.89999389648438,153.9199981689453,8421200,0.0,0.0
2023-03-13 00:00:00-04:00,152.08999633789062,155.91000366210938,151.57000732421875,153.05999755859375,10799600,0.0,0.0
2023-03-10 00:00:00-05:00,151.86000061035156,153.49000549316406,151.10000610351562,151.61000061035156,8504300,0.0,0.0
2023-03-09 00:00:00-05:00,153.4600067138672,153.60000610351562,150.7100067138672,151.24000549316406,7439400,0.0,0.0
2023-03-08 00:00:00-05:00,153.97999572753906,154.1999969482422,152.47999572753906,152.9600067138672,6230500,0.0,0.0
2023-03-07 00:00:00-05:00,156.08999633789062,156.25,153.35000610351562,154.08999633789062,7457700,0.0,0.0
2023-03-06 00:00:00-05:00,154.66000366210938,155.72999572753906,154.57000732421875,155.55999755859375,8148200,0.0,0.0
2023-03-03 00:00:00-05:00,153.3699951171875,154.1199951171875,152.83999633789062,154.02000427246094,5747200,0.0,0.0
2023-03-02 00:00:00-05:00,151.75,152.75999450683594,151.22999572753906,152.4499969482422,8762500,0.0,0.0
2023-03-01 00:00:00-05:00,153.00999450683594,153.24000549316406,151.91000366210938,152.57000732421875,6767000,0.0,0.0
2023-02-28 00:00:00-05:00,154.97999572753906,155.27000427246094,153.0399932861328,153.25999450683594,9062300,0.0,0.0
2023-02-27 00:00:00-05:00,156.4499969482422,156.89999389648438,155.0800018310547,155.6300048828125,7267100,0.0,0.0
2023-02-24 00:00:00-05:00,156.64999389648438,156.85000610351562,155.2100067138672,155.97000122070312,8689700,0.0,0.0
2023-02-23 00:00:00-05:00,157.7100067138672,158.58999633789062,156.6699981689453,157.72999572753906,9385100,0.0,0.0
2023-02-22 00:00:00-05:00,158.5,158.85000610351562,157.3699951171875,157.77999877929688,9820200,0.0,0.0
2023-02-21 00:00:00-05:00,159.64999389648438,160.35000610351562,157.88999938964844,158.0,9423900,0.0,0.0
2023-02-17 00:00:00-05:00,157.02000427246094,161.11000061035156,156.6199951171875,160.38999938964844,12401900,1.13,0.0
2023-02-16 00:00:00-05:00,157.9340753301242,158.50992017061608,156.7922784847321,157.11000061035156,11177000,0.0,0.0
2023-02-15 00:00:00-05:00,160.79349611963306,160.82328067470166,158.15248780483645,158.23191833496094,12621800,0.0,0.0
2023-02-14 00:00:00-05:00,161.57787166418356,161.80622498170374,160.6048589811708,160.8828582763672,6316000,0.0,0.0
2023-02-13 00:00:00-05:00,160.17794113797058,161.65730647281524,159.99921864357574,161.58779907226562,6414700,0.0,0.0
2023-02-10 00:00:00-05:00,160.61478934756542,161.62749452306764,160.19779042533074,160.9920654296875,7028000,0.0,0.0
2023-02-09 00:00:00-05:00,162.4615075314677,163.62315063275614,159.91979115772637,160.24742126464844,7949500,0.0,0.0
2023-02-08 00:00:00-05:00,162.13386654582837,163.38486334559613,161.7367138833287,162.441650390625,6054700,0.0,0.0
2023-02-07 00:00:00-05:00,160.44600512871412,162.70972222042138,160.26728264788215,162.23313903808594,7310800,0.0,0.0
2023-02-06 00:00:00-05:00,163.3749402214978,163.67280093093692,161.93529780067144,162.1934356689453,7021000,0.0,0.0
2023-02-03 00:00:00-05:00,164.844367141725,165.15215098643728,162.71964963486525,163.43450927734375,6868500,0.0,0.0
2023-02-02 00:00:00-05:00,161.8360093057048,165.03301634569308,161.65730196611773,164.3578643798828,10099000,0.0,0.0
