Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-13 00:00:00-04:00,128.00999450683594,128.38999938964844,126.0,127.9000015258789,5621500,0.0,0.0
2023-04-12 00:00:00-04:00,130.39999389648438,130.88999938964844,128.1699981689453,128.5399932861328,3957500,0.0,0.0
2023-04-11 00:00:00-04:00,130.5800018310547,131.10000610351562,130.17999267578125,130.4199981689453,3132400,0.0,0.0
2023-04-10 00:00:00-04:00,129.8300018310547,131.0800018310547,129.24000549316406,131.02999877929688,2614400,0.0,0.0
2023-04-06 00:00:00-04:00,132.16000366210938,132.60000610351562,130.32000732421875,130.5,3050600,0.0,0.0
2023-04-05 00:00:00-04:00,131.3699951171875,132.61000061035156,131.3699951171875,132.13999938964844,2898700,0.0,0.0
2023-04-04 00:00:00-04:00,131.99000549316406,132.14999389648438,130.88999938964844,131.60000610351562,3382800,0.0,0.0
2023-04-03 00:00:00-04:00,130.97000122070312,132.61000061035156,130.77000427246094,132.05999755859375,3840100,0.0,0.0
2023-03-31 00:00:00-04:00,129.47000122070312,131.22999572753906,129.4199981689453,131.08999633789062,4524100,0.0,0.0
2023-03-30 00:00:00-04:00,130.16000366210938,131.47999572753906,129.10000610351562,129.22000122070312,3561800,0.0,0.0
2023-03-29 00:00:00-04:00,130.1199951171875,130.35000610351562,129.17999267578125,129.7100067138672,3279600,0.0,0.0
2023-03-28 00:00:00-04:00,129.17999267578125,129.66000366210938,128.8000030517578,129.33999633789062,2888900,0.0,0.0
2023-03-27 00:00:00-04:00,126.47000122070312,130.25999450683594,126.47000122070312,129.30999755859375,6524100,0.0,0.0
2023-03-24 00:00:00-04:00,123.36000061035156,125.4000015258789,122.87999725341797,125.29000091552734,3812300,0.0,0.0
2023-03-23 00:00:00-04:00,123.80999755859375,124.93000030517578,122.5999984741211,123.37000274658203,4651900,0.0,0.0
2023-03-22 00:00:00-04:00,127.0,127.22000122070312,124.01000213623047,124.05000305175781,3549000,0.0,0.0
2023-03-21 00:00:00-04:00,126.9000015258789,127.1500015258789,125.66000366210938,126.56999969482422,3856300,0.0,0.0
2023-03-20 00:00:00-04:00,124.30999755859375,126.16000366210938,124.19000244140625,125.94000244140625,4588300,0.0,0.0
2023-03-17 00:00:00-04:00,124.08000183105469,124.5199966430664,122.93000030517578,123.69000244140625,37400200,0.0,0.0
2023-03-16 00:00:00-04:00,122.95999908447266,124.81999969482422,121.91999816894531,124.69999694824219,6438700,0.0,0.0
2023-03-15 00:00:00-04:00,122.98999786376953,123.3499984741211,121.70999908447266,123.27999877929688,5989300,0.0,0.0
2023-03-14 00:00:00-04:00,126.48999786376953,126.63999938964844,123.19999694824219,124.6500015258789,8114800,0.0,0.0
2023-03-13 00:00:00-04:00,125.1500015258789,128.19000244140625,124.8499984741211,125.58000183105469,8188400,0.0,0.0
2023-03-10 00:00:00-05:00,126.12000274658203,127.29000091552734,125.12999725341797,125.44999694824219,5990900,0.0,0.0
2023-03-09 00:00:00-05:00,128.3000030517578,128.52999877929688,125.9800033569336,126.16000366210938,5478300,0.0,0.0
2023-03-08 00:00:00-05:00,128.47999572753906,128.74000549316406,127.55000305175781,128.0500030517578,2778800,0.0,0.0
2023-03-07 00:00:00-05:00,130.27999877929688,130.4199981689453,128.19000244140625,128.25,3530400,0.0,0.0
2023-03-06 00:00:00-05:00,129.63999938964844,130.86000061035156,129.58999633789062,130.19000244140625,3131200,0.0,0.0
2023-03-03 00:00:00-05:00,129.35000610351562,129.91000366210938,128.77000427246094,129.63999938964844,2860300,0.0,0.0
2023-03-02 00:00:00-05:00,128.38999938964844,129.22000122070312,127.70999908447266,128.92999267578125,3340100,0.0,0.0
2023-03-01 00:00:00-05:00,128.89999389648438,129.47000122070312,127.73999786376953,128.19000244140625,3760700,0.0,0.0
2023-02-28 00:00:00-05:00,130.5500030517578,130.61000061035156,129.13999938964844,129.3000030517578,5143100,0.0,0.0
2023-02-27 00:00:00-05:00,131.4199981689453,131.8699951171875,130.1300048828125,130.49000549316406,2761300,0.0,0.0
2023-02-24 00:00:00-05:00,129.6199951171875,130.6699981689453,129.22000122070312,130.57000732421875,3015800,0.0,0.0
2023-02-23 00:00:00-05:00,131.5,131.6999969482422,128.86000061035156,130.7899932861328,3725600,0.0,0.0
2023-02-22 00:00:00-05:00,131.89999389648438,131.99000549316406,130.2899932861328,130.97000122070312,3200200,0.0,0.0
2023-02-21 00:00:00-05:00,134.0,134.38999938964844,131.66000366210938,131.7100067138672,4257200,0.0,0.0
2023-02-17 00:00:00-05:00,134.5,135.5800018310547,133.88999938964844,135.02000427246094,3466200,0.0,0.0
2023-02-16 00:00:00-05:00,135.57000732421875,135.97000122070312,134.58999633789062,135.0,2965500,0.0,0.0
2023-02-15 00:00:00-05:00,135.1999969482422,136.4499969482422,135.07000732421875,136.39999389648438,2506700,0.0,0.0
2023-02-14 00:00:00-05:00,137.0500030517578,137.24000549316406,135.0500030517578,136.00999450683594,3202200,0.0,0.0
2023-02-13 00:00:00-05:00,136.0,137.38999938964844,135.85000610351562,137.35000610351562,4403000,0.0,0.0
2023-02-10 00:00:00-05:00,133.77999877929688,135.77000427246094,133.5,135.60000610351562,5049600,0.0,0.0
2023-02-09 00:00:00-05:00,134.99000549316406,135.72999572753906,133.33999633789062,133.75,3918800,1.65,0.0
2023-02-08 00:00:00-05:00,134.0632888891483,135.08078956760227,133.51995962549879,134.3300018310547,4593700,0.0,0.0
2023-02-07 00:00:00-05:00,134.02376077792377,134.7448986424262,132.8185632105981,134.1916961669922,3737600,0.0,0.0
2023-02-06 00:00:00-05:00,134.18182860689294,134.6658883301782,133.31250178095618,134.52757263183594,4841300,0.0,0.0
2023-02-03 00:00:00-05:00,134.69551360090705,135.28822406199006,133.88545637503282,135.27835083007812,3755700,0.0,0.0
2023-02-02 00:00:00-05:00,134.31025602113718,135.06102868770972,133.21372425592705,134.7350311279297,6107800,0.0,0.0
2023-02-01 00:00:00-05:00,132.85807995568237,134.1422934666145,131.1885843031072,133.45079040527344,5428900,0.0,0.0
2023-01-31 00:00:00-05:00,133.85583003432183,134.00400389051367,132.13693793430886,133.0951690673828,7206400,0.0,0.0
2023-01-30 00:00:00-05:00,132.6901446151937,134.45841780642337,132.3542587793229,133.6582489013672,5375700,0.0,0.0
2023-01-27 00:00:00-05:00,132.80868891037062,133.8459510802863,132.14682059161066,132.75929260253906,8143100,0.0,0.0
2023-01-26 00:00:00-05:00,135.86118630244354,136.59221244265993,131.36639376424563,132.8185577392578,17548500,0.0,0.0
2023-01-25 00:00:00-05:00,138.76551224038283,139.3187146850068,137.668980582776,139.05198669433594,7347500,0.0,0.0
2023-01-24 00:00:00-05:00,139.53605434734197,141.01785315457036,138.30122200798496,139.7731475830078,4407600,0.0,0.0
2023-01-23 00:00:00-05:00,139.68423167162877,141.25494990230828,139.34836088464564,140.13865661621094,5898400,0.0,0.0
2023-01-20 00:00:00-05:00,139.95096200308572,140.13865893822668,138.80503392701056,139.48666381835938,7153300,0.0,0.0
2023-01-19 00:00:00-05:00,138.30122426232182,140.5041609710247,138.05425779042483,138.9136962890625,4833900,0.0,0.0
2023-01-18 00:00:00-05:00,142.6478283005918,142.92442954354024,138.52842935349824,138.7062530517578,6445600,0.0,0.0
2023-01-17 00:00:00-05:00,144.64332401648753,145.39409667785708,143.25042947261792,143.42825317382812,2986500,0.0,0.0
2023-01-13 00:00:00-05:00,142.3119546280695,144.32720944138237,142.26255831990886,144.1197509765625,2455700,0.0,0.0
2023-01-12 00:00:00-05:00,143.12200621472903,144.88040618551037,142.76637391313076,143.78387451171875,2715900,0.0,0.0
2023-01-11 00:00:00-05:00,143.2405510475633,143.7641187523979,141.70935593543092,143.4973907470703,3268700,0.0,0.0
2023-01-10 00:00:00-05:00,141.86742118690395,143.09238031805864,141.16602977200506,143.04298400878906,2152100,0.0,0.0
2023-01-09 00:00:00-05:00,142.3317189598957,143.70485194134758,141.65996231772652,141.8081512451172,3987700,0.0,0.0
2023-01-06 00:00:00-05:00,140.65235417275068,142.4996586151157,139.86205842393585,141.95632934570312,3574000,0.0,0.0
2023-01-05 00:00:00-05:00,140.7116142453182,140.77088378460354,138.3110923888055,139.3977508544922,2866600,0.0,0.0
2023-01-04 00:00:00-05:00,140.3461069937944,141.8772869854631,139.6545888475275,140.8696746826172,3869200,0.0,0.0
2023-01-03 00:00:00-05:00,139.38787610628538,140.1781567196757,138.7753890351804,139.83241271972656,3338600,0.0,0.0
2022-12-30 00:00:00-05:00,138.834660842639,139.19029315393095,137.7578906767072,139.180419921875,2858000,0.0,0.0
2022-12-29 00:00:00-05:00,138.87418675410342,140.53379419159907,138.7457593665697,139.34835815429688,2337200,0.0,0.0
2022-12-28 00:00:00-05:00,140.67209441657215,141.0771230425517,138.25182604019867,138.32098388671875,2539500,0.0,0.0
2022-12-27 00:00:00-05:00,140.0102189249788,140.98821151661974,139.51628601329605,140.6918487548828,2742400,0.0,0.0
2022-12-23 00:00:00-05:00,138.88406268228005,140.1386565906497,137.90608509249952,139.9311981201172,2092500,0.0,0.0
2022-12-22 00:00:00-05:00,139.23969025741195,139.723749956382,136.93796098973138,139.17054748535156,3337100,0.0,0.0
